Timestamp,mean_Temp,mean_pH,mean_Conductivity,mean_Turbidity
2019-06-09,10.723466875,7.417149702666666,0.3698521855,1.2617578108333334
2019-06-10,10.802371185,7.404290278666667,0.367925962,1.2599746388333333
2019-06-11,10.864296116666667,7.399146795333333,0.36756932766666667,1.3398776451666667
2019-06-12,10.864153385,7.381884257,0.3676941496666667,1.3445143898333334
2019-06-13,10.900538125,7.373003482666666,0.36742667383333333,1.3655602931666668
2019-06-14,10.95960919,7.362083435166666,0.36749800066666666,1.3409480451666667
2019-06-15,10.976160843333334,7.3494317533333335,0.36778330816666666,1.2960021693333335
2019-06-16,11.017253558333334,7.3473344645,0.367961675,1.2439221141666668
2019-06-17,11.022461731666667,7.3249780336666666,0.36872244383333336,1.26247108
2019-06-18,11.414772191666666,7.241554022,0.3692100446666667,1.2931481001666667
2019-06-19,11.344714165,7.150747458166666,0.3702088198333333,1.3370235761666667
2019-06-20,11.374535241666667,7.1416712605,0.3705297908333334,1.3184741138333333
2019-06-21,11.41220347,7.140809615666667,0.3709222876666667,1.3520057003333334
2019-06-22,11.331302166666667,7.1200347740000005,0.3707082075,1.4565214513333333
2019-06-23,11.385094166666667,7.1271180313333335,0.37151687850000004,1.4682933688333333
2019-06-24,11.455294928333334,7.123780171,0.37083312916666666,1.4311954378333334
2019-06-25,11.533342998333334,7.1106169223333335,0.37129090733333336,1.4925494788333333
2019-06-26,11.57072576,7.104774077666667,0.37149300166666666,1.505390803
2019-06-27,11.639357248333333,7.108361403166667,0.3706011175,1.3823255895
2019-06-28,11.673886775,7.094107866333333,0.3702444833333333,1.4768545826666668
2019-06-29,11.735241096666666,7.084669510333334,0.3707082073333333,1.5335713823333332
2019-06-30,11.765917778333334,7.076912085166667,0.37092218783333336,1.4875560998333333
2019-07-01,11.792171798333333,7.0662957031666664,0.37149300166666666,1.4622295896666666
2019-07-02,11.783468406666668,7.0619301795,0.37356187900000004,1.4476041001666666
2019-07-03,11.85780684,7.057960033333333,0.3729911646666667,1.3573557139999999
2019-07-04,11.899185498333333,7.053149144,0.3730625411666667,1.3216848173333333
2019-07-06,11.906376266,7.0364658354,0.3742896318,1.2905794384
2019-07-07,11.926866691666667,7.030976136333333,0.37451312933333336,1.2988547483333333
2019-07-08,11.947269915,7.02724727,0.37413269283333334,1.255693535
2019-07-09,11.980015913333332,7.0202890238333335,0.3738472365,1.275669535
2019-07-10,12.133472601666666,7.017758846333333,0.37466774383333334,1.3034929833333333
2019-07-11,12.373468398333333,6.997033834333333,0.37646319966666664,1.5817269683333333
2019-07-12,11.887770495,6.9725132785,0.37639774383333335,1.6716182231666668
2019-07-13,11.922585488333333,7.005748271833333,0.3763204465,1.7518783608333335
2019-07-14,11.993499596666666,6.999430894833333,0.3773252418333333,1.7525911333333333
2019-07-15,12.044152101666667,6.9937710761666665,0.3763799368333333,1.811448733
2019-07-16,12.047149658333334,6.996559301833333,0.3763680011666667,1.817513009
2019-07-17,12.116778691666667,6.9946491715,0.376415551,1.7761339743333333
2019-07-18,12.473917801666666,6.979804834,0.38890043916666667,1.8217941126666668
2019-07-19,12.206669806666667,6.9703578155,0.381623606,1.8546109398333332
2019-07-20,12.244338511666665,6.971614519666667,0.38196250800000003,1.8242905536666667
2019-07-21,12.248191356666666,6.964748064666667,0.3821943205,2.0351062216666667
2019-07-22,12.261746091666666,6.957498391666666,0.38299677266666665,2.1460439365
2019-07-23,12.324527421666666,6.959129731,0.38397759183333335,1.9634077943333335
2019-07-24,12.380031426666667,6.961976289666667,0.38405513766666666,1.8899252018333332
2019-07-25,12.396582761666666,6.9542605085,0.38469105950000004,1.9034797948333333
2019-07-26,12.453656516666667,6.949316422166667,0.385345136,1.9947985805
2019-07-27,12.506140708333334,6.943881273333333,0.3859396775,2.006926656
2019-07-28,12.5535353,6.943714936666667,0.3865699966666667,1.9106149671666666
2019-07-29,12.605900923333333,6.9334107241666665,0.38635000583333334,2.080765883
2019-07-30,12.68223683,6.925828297833333,0.3855176616666667,2.2049009798333334
2019-07-31,12.71334219,6.919153054833333,0.3851192196666667,2.1553179024999998
2019-08-01,12.726041476666666,6.911999146,0.38590401416666664,2.0129904148333333
2019-08-02,12.840759116666666,6.8987027805,0.38585054383333334,2.2045443456666667
