"","Timestamp","Ferric.chloride..mg.L","Cationic.Polimer..mg.L","mean_Temp","mean_pH","mean_Conductivity","mean_Turbidity","Temp_lag1","Temp_lag2","pH_lag1","pH_lag2","Cond_lag1","Cond_lag2","Turb_lag1","Turb_lag2","FeCl_change","Polymer_change"
"1","2018-02-07",23,2.299999952,8.13246266066667,8.41339302083333,0.377735396166667,2.413933476,8.08937215833333,8.1199922564,8.40288066833333,8.4055871964,0.377069478333333,0.3776496052,2.30692032966667,2.1655202866,"same","same"
"2","2018-02-08",23,2.299999952,8.11405674616667,8.414624691,0.378603373833333,2.073987802,8.13246266066667,8.08937215833333,8.41339302083333,8.40288066833333,0.377735396166667,0.377069478333333,2.413933476,2.30692032966667,"same","same"
"3","2018-02-09",23,2.299999952,8.17319901783333,8.42994785316667,0.3789838155,2.027258277,8.11405674616667,8.13246266066667,8.414624691,8.41339302083333,0.378603373833333,0.377735396166667,2.073987802,2.413933476,"same","same"
"4","2018-02-10",23,2.299999952,7.916296005,8.41926097883333,0.378573522,2.01477460066667,8.17319901783333,8.11405674616667,8.42994785316667,8.414624691,0.3789838155,0.378603373833333,2.027258277,2.073987802,"same","same"
"5","2018-02-11",23,2.299999952,8.07068045933333,8.412735303,0.375928069166667,2.06399957333333,7.916296005,8.17319901783333,8.41926097883333,8.42994785316667,0.378573522,0.3789838155,2.01477460066667,2.027258277,"same","same"
"6","2018-02-12",23,2.299999952,8.33307679483333,8.439798355,0.372093434166667,1.86281452583333,8.07068045933333,7.916296005,8.412735303,8.41926097883333,0.375928069166667,0.378573522,2.06399957333333,2.01477460066667,"same","same"
"7","2018-02-13",23,2.299999952,8.3920052845,8.44013579683333,0.369400267666667,1.86138844483333,8.33307679483333,8.07068045933333,8.439798355,8.412735303,0.372093434166667,0.375928069166667,1.86281452583333,2.06399957333333,"same","same"
"8","2018-02-14",23,2.299999952,8.445511818,8.4547430675,0.368282447166667,1.8474767805,8.3920052845,8.33307679483333,8.44013579683333,8.439798355,0.369400267666667,0.372093434166667,1.86138844483333,1.86281452583333,"same","same"
"9","2018-02-15",23,2.299999952,8.4821101825,8.43723901116667,0.366736685166667,1.79860740916667,8.445511818,8.3920052845,8.4547430675,8.44013579683333,0.368282447166667,0.369400267666667,1.8474767805,1.86138844483333,"same","same"
"10","2018-02-16",23,2.299999952,8.57992061,8.43380578366667,0.366165970666667,1.75651510566667,8.4821101825,8.445511818,8.43723901116667,8.4547430675,0.366736685166667,0.368282447166667,1.79860740916667,1.8474767805,"same","same"
"11","2018-02-17",23,2.299999952,8.6566847165,8.43414258966667,0.363811786,1.79718039433333,8.57992061,8.4821101825,8.43380578366667,8.43723901116667,0.366165970666667,0.366736685166667,1.75651510566667,1.79860740916667,"same","same"
"12","2018-02-18",23,2.299999952,8.73287884383333,8.42924880966667,0.363752245666667,1.84890327866667,8.6566847165,8.57992061,8.43414258966667,8.43380578366667,0.363811786,0.366165970666667,1.79718039433333,1.75651510566667,"same","same"
"13","2018-02-19",23,2.299999952,8.73031012216667,8.42194954533333,0.363288521666667,1.8442655605,8.73287884383333,8.6566847165,8.42924880966667,8.43414258966667,0.363752245666667,0.363811786,1.84890327866667,1.79718039433333,"same","same"
"14","2018-02-20",23,2.299999952,8.67651796366667,8.40424172066667,0.363704696166667,1.86780889816667,8.73031012216667,8.73287884383333,8.42194954533333,8.42924880966667,0.363288521666667,0.363752245666667,1.8442655605,1.84890327866667,"same","same"
"15","2018-02-21",23,2.299999952,8.76027361566667,8.3882983525,0.363716582166667,1.8364191055,8.67651796366667,8.73031012216667,8.40424172066667,8.42194954533333,0.363704696166667,0.363288521666667,1.86780889816667,1.8442655605,"same","same"
"16","2018-02-22",23,2.299999952,8.53312031433333,8.40104993166667,0.363312299,1.78754975366667,8.76027361566667,8.67651796366667,8.3882983525,8.40424172066667,0.363716582166667,0.363704696166667,1.8364191055,1.86780889816667,"same","same"
"17","2018-02-23",23,2.299999952,8.675662041,8.37656259516667,0.363859236,1.80467118816667,8.53312031433333,8.76027361566667,8.40104993166667,8.3882983525,0.363312299,0.363716582166667,1.78754975366667,1.8364191055,"same","same"
"18","2018-02-24",23,2.299999952,8.62508058533333,8.42185783383333,0.364786883333333,1.78790589166667,8.675662041,8.53312031433333,8.37656259516667,8.40104993166667,0.363859236,0.363312299,1.80467118816667,1.78754975366667,"same","same"
"19","2018-02-25",23,2.299999952,8.9376301765,8.377661387,0.363859236,1.76257938166667,8.62508058533333,8.675662041,8.42185783383333,8.37656259516667,0.364786883333333,0.363859236,1.78790589166667,1.80467118816667,"same","same"
"20","2018-02-26",23,2.299999952,8.97729635266667,8.39597654333333,0.363324185,1.948426207,8.9376301765,8.62508058533333,8.377661387,8.42185783383333,0.363859236,0.364786883333333,1.76257938166667,1.78790589166667,"same","same"
"21","2018-02-27",23,2.299999952,9.0278066,8.4162893295,0.364180406,2.74175063766667,8.97729635266667,8.9376301765,8.39597654333333,8.377661387,0.363324185,0.363859236,1.948426207,1.76257938166667,"same","same"
"22","2018-02-28",23,2.299999952,9.100004832,8.42980655016667,0.364299183,2.20525759466667,9.0278066,8.97729635266667,8.4162893295,8.39597654333333,0.364180406,0.363324185,2.74175063766667,1.948426207,"same","same"
"23","2018-03-01",23.04400583,0.055049897,9.3414270085,8.411570231,0.364150519166667,1.51609232016667,9.100004832,9.0278066,8.42980655016667,8.4162893295,0.364299183,0.364180406,2.20525759466667,2.74175063766667,"inc","dec"
"24","2018-03-02",23.11831936,0.148013779,9.28164227816667,8.40662654266667,0.359632323166667,1.6323804855,9.3414270085,9.100004832,8.411570231,8.42980655016667,0.364150519166667,0.364299183,1.51609232016667,2.20525759466667,"inc","inc"
"25","2018-03-03",23.1926329,0.240977662,9.07211017616667,8.42901563633333,0.35487026,1.56638870666667,9.28164227816667,9.3414270085,8.40662654266667,8.411570231,0.359632323166667,0.364150519166667,1.6323804855,1.51609232016667,"inc","inc"
"26","2018-03-04",23.26694643,0.333941544,9.15351120616667,8.43574078883333,0.350090464166667,1.50646169983333,9.07211017616667,9.28164227816667,8.42901563633333,8.40662654266667,0.35487026,0.359632323166667,1.56638870666667,1.6323804855,"inc","inc"
"27","2018-03-05",23.34125997,0.426905426,8.99941269566667,8.418112437,0.354798898166667,2.33724067616667,9.15351120616667,9.07211017616667,8.43574078883333,8.42901563633333,0.350090464166667,0.35487026,1.50646169983333,1.56638870666667,"inc","inc"
"28","2018-03-06",23.4155735,0.519869308,8.9266433715,8.388373375,0.355880871333333,2.881938219,8.99941269566667,9.15351120616667,8.418112437,8.43574078883333,0.354798898166667,0.350090464166667,2.33724067616667,1.50646169983333,"inc","inc"
"29","2018-03-07",23.48988704,0.612833191,8.8299037615,8.381506443,0.356398085833333,2.44461051616667,8.9266433715,8.99941269566667,8.388373375,8.418112437,0.355880871333333,0.354798898166667,2.881938219,2.33724067616667,"inc","inc"
"30","2018-03-08",23.56420057,0.705797073,9.145521005,8.37017043416667,0.357295771666667,2.35828657933333,8.8299037615,8.9266433715,8.381506443,8.388373375,0.356398085833333,0.355880871333333,2.44461051616667,2.881938219,"inc","inc"
"31","2018-03-09",23.63851411,0.798760955,9.20430707933333,8.3670077325,0.357581079166667,2.25305704283333,9.145521005,8.8299037615,8.37017043416667,8.381506443,0.357295771666667,0.356398085833333,2.35828657933333,2.44461051616667,"inc","inc"
"32","2018-03-10",23.71282764,0.891724837,9.3449937505,8.349245866,0.358080566,2.3001432815,9.20430707933333,9.145521005,8.3670077325,8.37017043416667,0.357581079166667,0.357295771666667,2.25305704283333,2.35828657933333,"inc","inc"
"33","2018-03-11",23.78714118,0.984688719,9.24946673716667,8.346074581,0.355476737,2.195269386,9.3449937505,9.20430707933333,8.349245866,8.3670077325,0.358080566,0.357581079166667,2.3001432815,2.25305704283333,"inc","inc"
"34","2018-03-12",23.86145471,1.077652602,9.47740475333333,8.34636576966667,0.355631276833333,2.090397497,9.24946673716667,9.3449937505,8.346074581,8.349245866,0.355476737,0.358080566,2.195269386,2.3001432815,"inc","inc"
"35","2018-03-13",23.93576825,1.170616484,9.55117289233333,8.336244901,0.355333983833333,2.02868584783333,9.47740475333333,9.24946673716667,8.34636576966667,8.346074581,0.355631276833333,0.355476737,2.090397497,2.195269386,"inc","inc"
"36","2018-03-14",24.01008178,1.263580366,9.61438163116667,8.328429381,0.3555956135,2.07327401633333,9.55117289233333,9.47740475333333,8.336244901,8.34636576966667,0.355333983833333,0.355631276833333,2.02868584783333,2.090397497,"inc","inc"
"37","2018-03-15",24.08439532,1.356544248,9.7385168075,8.32020584733333,0.355262657,2.03653425,9.61438163116667,9.55117289233333,8.328429381,8.336244901,0.3555956135,0.355333983833333,2.07327401633333,2.02868584783333,"inc","inc"
"38","2018-03-16",24.15870885,1.449508131,9.71169233316667,8.29836575183333,0.362230424833333,2.02511845033333,9.7385168075,9.61438163116667,8.32020584733333,8.328429381,0.355262657,0.3555956135,2.03653425,2.07327401633333,"inc","inc"
"39","2018-03-17",24.23302239,1.542472013,9.93156909883333,8.2953281405,0.3643467375,2.13997962066667,9.71169233316667,9.7385168075,8.29836575183333,8.32020584733333,0.362230424833333,0.355262657,2.02511845033333,2.03653425,"inc","inc"
"40","2018-03-18",24.30733592,1.635435895,10.0238858845,8.28547286983333,0.365250458166667,2.10466484216667,9.93156909883333,9.71169233316667,8.2953281405,8.29836575183333,0.3643467375,0.362230424833333,2.13997962066667,2.02511845033333,"inc","inc"
"41","2018-03-19",24.38164946,1.728399777,10.1972473466667,8.267569542,0.3630744415,2.13106175266667,10.0238858845,9.93156909883333,8.28547286983333,8.2953281405,0.365250458166667,0.3643467375,2.10466484216667,2.13997962066667,"inc","inc"
"42","2018-03-20",24.45596299,1.82136366,10.067832311,8.27958043416667,0.362361073166667,1.9965822695,10.1972473466667,10.0238858845,8.267569542,8.28547286983333,0.3630744415,0.365250458166667,2.13106175266667,2.10466484216667,"inc","inc"
"43","2018-03-21",24.53027653,1.914327542,10.2382691716667,8.2715732255,0.365678518833333,1.956629773,10.067832311,10.1972473466667,8.27958043416667,8.267569542,0.362361073166667,0.3630744415,1.9965822695,2.13106175266667,"inc","inc"
"44","2018-03-22",24.60459006,2.007291424,10.5479648916667,8.27382040016667,0.3648343035,1.898485919,10.2382691716667,10.067832311,8.2715732255,8.27958043416667,0.365678518833333,0.362361073166667,1.956629773,1.9965822695,"inc","inc"
"45","2018-03-23",24.6789036,2.100255306,10.9210845633333,8.21808783216667,0.360934377,1.85746401533333,10.5479648916667,10.2382691716667,8.27382040016667,8.2715732255,0.3648343035,0.365678518833333,1.898485919,1.956629773,"inc","inc"
"46","2018-03-24",24.75321714,2.193219189,10.8180669133333,8.27057409283333,0.3608486652,2.16744643466667,10.9210845633333,10.5479648916667,8.21808783216667,8.27382040016667,0.360934377,0.3648343035,1.85746401533333,1.898485919,"inc","inc"
"47","2018-03-25",24.82753067,2.286183071,10.6441338866667,8.28876892716667,0.3751313685,1.9751787185,10.8180669133333,10.9210845633333,8.27057409283333,8.21808783216667,0.3608486652,0.360934377,2.16744643466667,1.85746401533333,"inc","inc"
"48","2018-03-26",24.90184421,2.379146953,10.7403033566667,8.25765673316667,0.374275247,2.04580821616667,10.6441338866667,10.8180669133333,8.28876892716667,8.27057409283333,0.3751313685,0.3608486652,1.9751787185,2.16744643466667,"inc","inc"
"49","2018-03-27",24.99235061,2.491633251,10.743157545,8.24369859683333,0.375095606,1.81822627783333,10.7403033566667,10.6441338866667,8.25765673316667,8.28876892716667,0.374275247,0.3751313685,2.04580821616667,1.9751787185,"inc","inc"
"50","2018-03-28",25,2.494620615,10.8373289116667,8.230755965,0.373734151166667,2.14033675183333,10.743157545,10.7403033566667,8.24369859683333,8.25765673316667,0.375095606,0.374275247,1.81822627783333,2.04580821616667,"same","same"
"51","2018-03-29",25,2.486935778,10.90417687,8.20631901433333,0.374180043833333,1.8007477125,10.8373289116667,10.743157545,8.230755965,8.24369859683333,0.373734151166667,0.375095606,2.14033675183333,1.81822627783333,"same","same"
"52","2018-03-30",25,2.479250942,10.7958078383333,8.1941339175,0.374096880166667,1.75187736733333,10.90417687,10.8373289116667,8.20631901433333,8.230755965,0.374180043833333,0.373734151166667,1.8007477125,2.14033675183333,"same","same"
"53","2018-03-31",25,2.471566106,10.7060591383333,8.19912751516667,0.373312036166667,1.65057231966667,10.7958078383333,10.90417687,8.1941339175,8.20631901433333,0.374096880166667,0.374180043833333,1.75187736733333,1.8007477125,"same","same"
"54","2018-04-01",25,2.463881269,10.9763749433333,8.15138546633333,0.373823508666667,1.53214385116667,10.7060591383333,10.7958078383333,8.19912751516667,8.1941339175,0.373312036166667,0.374096880166667,1.65057231966667,1.75187736733333,"same","same"
"55","2018-04-02",25,2.456196433,11.0257116933333,8.13579161933333,0.375987589166667,1.53963516166667,10.9763749433333,10.7060591383333,8.15138546633333,8.19912751516667,0.373823508666667,0.373312036166667,1.53214385116667,1.65057231966667,"same","same"
"56","2018-04-03",25,2.448511597,11.02542909,8.1356544495,0.374661698833333,1.53535505133333,11.0257116933333,10.9763749433333,8.13579161933333,8.15138546633333,0.375987589166667,0.373823508666667,1.53963516166667,1.53214385116667,"same","same"
"57","2018-04-04",25,2.44082676,11.0253423066667,8.13559214283333,0.374132494166667,1.50646120283333,11.02542909,11.0257116933333,8.1356544495,8.13579161933333,0.374661698833333,0.375987589166667,1.53535505133333,1.53963516166667,"same","same"
"58","2018-04-05",25,2.433141924,11.0256428716667,8.1356544495,0.372883975666667,1.49040967233333,11.0253423066667,11.02542909,8.13559214283333,8.1356544495,0.374132494166667,0.374661698833333,1.50646120283333,1.53535505133333,"same","same"
"59","2018-04-06",25,2.425457088,11.0254273416667,8.1357208885,0.370708307,1.42941226583333,11.0256428716667,11.0253423066667,8.1356544495,8.13559214283333,0.372883975666667,0.374132494166667,1.49040967233333,1.50646120283333,"same","same"
"60","2018-04-07",25,2.417772251,11.0254642166667,8.13567940383333,0.3710649415,1.605626444,11.0254273416667,11.0256428716667,8.1357208885,8.1356544495,0.370708307,0.372883975666667,1.42941226583333,1.49040967233333,"same","same"
"61","2018-04-08",25,2.410087415,11.02570041,8.13578748683333,0.368092358166667,1.64450854033333,11.0254642166667,11.0254273416667,8.13567940383333,8.1357208885,0.3710649415,0.370708307,1.605626444,1.42941226583333,"same","same"
"62","2018-04-09",25,2.402402579,11.025550685,8.135804176,0.367117260833333,1.628099382,11.02570041,11.0254642166667,8.13578748683333,8.13567940383333,0.368092358166667,0.3710649415,1.64450854033333,1.605626444,"same","same"
