Segment Name,Percentage of Matched Trips,Count of Matched Trips,Segment Geometry ID
University Avenue,3.9,"800",8a40b86e51e618ca30e78f58c9192ee7
,3.9,"800",b5414461fc1a9b7ff6e717734c2370e8
West Laurel Street,3.9,"800",bf0fb4aade3d33884481040b8702c4d8
West Laurel Street,3.9,"800",cf85eb3105bc3fb8835032870cd8a06c
West Laurel Street,3.9,"800",f7d82ad3ef0672889b8b75c7c2f2b912
West Lake Street,3.9,"800",2a7567a49497c531d33c733305056793
West Laurel Street,3.8,"800",1d72a26e02abe1eb7377937239c6d962
West Laurel Street,3.8,"800",2234d0b5ebe3138c4380718a577aa575
West Laurel Street,3.8,"800",54160edda6fa646a7d8b9b9ae9c9aa8c
,3.8,"800",6918edd5145165a295e2dac7cc08d8e1
,3.8,"800",6c04e1f8a4750e3c973c4e46711c589e
,3.8,"800",95c7d8a3b54373bdd1cebacb7384d495
West Laurel Street,3.8,"800",b242c71daf8356ea9a92f6a6fc651035
,3.8,"800",c571abe520132dccea76928a0159b920
West Laurel Street,3.8,"800",caec683b59cfc54060d01cc7a9ad6a98
West Laurel Street,3.8,"800",eaec2b45a109a9a4f82708ff19432818
West Plum Street,3.8,"800",532d2b8080ea80a6c13c7efb7d8f75c8
West Lake Street,3.8,"800",b619af4525a87a1e8f4a5b62c61cc7cc
West Lake Street,3.8,"800",d201c1d9ac91a317180794ee899b220e
,3.8,"800",c04b5ff4f8d1144c76f68701b3cc8c7a
,3.8,"800",3218402eef50abeda5affab5b6306e61
,3.8,"800",652962e68c12f9ffbe79baa0b4383ee9
,3.7,"800",04715c5751b384dc384e876e6adab2f3
,3.7,"800",2aa27383f4bf9419c2d8c76912c1ee61
West Laurel Street,3.7,"800",79fea9936207f586570941e1d0dd6348
Mason Trail,3.7,"800",a1e810ffa5798054eb39fe8fcf6ed3d0
,3.7,"800",aa51b745876349beade57c9358c40f4d
,3.7,"800",1d0cb3a0cf541d593c1166be51932ca6
,3.7,"800",619f69713bfcee4df8bc431ccb44c23a
West Pitkin Street,3.7,"800",94b00ea497e7a0be646e0895a5765143
West Pitkin Street,3.7,"800",ba5387cfcf157d663292783df8460a5a
Mason Trail,3.6,"700",56ae2c1f0e0fa6cc8ed6df62389f0f21
Mason Trail,3.6,"700",7b1888792a8440913b6a2593e840484e
Mason Trail,3.6,"800",0a0df7b299b394171c5e9d6d94ca7bf5
,3.6,"800",37e4ab301f7863b2623ffe8c22942b84
West Plum Street,3.6,"800",5f7d35021196208feb5573258dfd3251
West Plum Street,3.6,"800",b789ddea36f552bb4ad0c200dbcecfce
West Plum Street,3.6,"800",063cd37069ed22dc59ac1c108d128cfd
West Lake Street,3.6,"800",540396e43de0d665ac93690f146ed4d1
West Pitkin Street,3.5,"700",053ddf76b7c78861b11eac11a576a962
West Pitkin Street,3.5,"700",1ffd0b1fb92002cfe3588b72c4539d18
Mason Trail,3.5,"700",271d375dc61b504bc6acb35576a139b6
Mason Trail,3.5,"700",310c227c6fbc2d78062da39e3c4d65eb
West Pitkin Street,3.5,"700",3591651919ae4a82a3d825644474c848
West Pitkin Street,3.5,"700",62a1151947b48e69aab40d8eff4383bb
,3.5,"700",526184717a16b94674f0b4fed516d5df
West Lake Street,3.5,"700",0294a29d3c06ef970ccc48d799309b57
West Pitkin Street,3.4,"700",23062a49561af62bbef4877d00603193
West Laurel Street,3.4,"700",654ceb664ef28dd7d5908ce3ad6bce89
West Pitkin Street,3.4,"700",a0da032a1be78c89787a430791e10066
Mason Trail,3.4,"700",caa89de22283bfcb174c9a7d6e3c5efc
West Lake Street,3.4,"700",1a7066e218534e439dbaa88ef0b6ef94
,3.4,"700",57075355a7f0f2cabbbca6149e4f4b24
West Pitkin Street,3.4,"700",7b194583f06d5e44c8a9bba41f0179a6
,3.3,"700",568b907d2766b66af1c40b928b23b506
Mason Trail,3.3,"700",686292aba43a54a55e371e1b987f908e
,3.3,"700",70b96c6e3f279ed0cb04147d478748e5
,3.3,"700",aaa95b291941b1d63554e8e8b291d1a6
,3.3,"700",bcd2f22d8d58b7d4abef91c0d8fb4341
West Pitkin Street,3.3,"700",e2ac27651886fc6730c64ca956ca59ab
Centre Avenue,3.3,"700",f324c28dfd4146da5e36d7a337013b47
West Lake Street,3.3,"700",0f9f93c065ba5ed02b85579893803a38
West Lake Street,3.3,"700",bbc1ef2b8c67a9250b71b692937dec68
Centre Avenue,3.2,"700",0ffb5128cb8cc710369fba0b85e7443a
Centre Avenue,3.2,"700",218c53a48ba877408f6d029a0de5f8a6
Meridian Avenue,3.2,"700",37bcf27592a3bb25498e26bf8166b340
University Avenue,3.2,"700",4140c00b67cc285e484aeba0f05d0815
Meridian Avenue,3.2,"700",466ad31dd7d0fe79017b22edcdd97020
Centre Avenue,3.2,"700",59a3f706721901ddb11e7fbb280e50a6
,3.2,"700",5fabab8a1a0af43df35a3283bda66ec8
Meridian Avenue,3.2,"700",90558d2ab26a36864d4a3cb140443661
University Avenue,3.2,"700",b4c24bd87fc2089335a196d15cbf4877
West Pitkin Street,3.2,"700",c225fd085f4a50a34154791554652af2
,3.2,"700",cd4f82be4d904c35ac61a8f43b2a89aa
Mason Trail,3.2,"700",eae5f6c48aba7fa25da40932ecc17468
West Plum Street,3.2,"700",6ca216c47a13c96d35a478c69f672e4e
,3.2,"700",45b0d592c5f9305ff57e8fd3e6a27f3f
,3.2,"700",e89a15fd9033a0610490dcc29b2b4367
West Lake Street,3.2,"700",0231215b81588f77a2a055101f101758
West Lake Street,3.2,"700",1da698403ac34811cf6b56fa3aae977a
West Laurel Street,3.1,"600",69d961d6ca3fee85e1426d68cb8196bb
West Pitkin Street,3.1,"600",a910fdda26110e361639b4a49137c3ce
,3.1,"600",ae1603714826ea7195fba252b3d8c9a9
Mason Trail,3.1,"600",b46d235ff85aa42e762fd74f52f84896
West Plum Street,3.1,"600",e473b184da7c5c04dbfb30f741fe22de
West Plum Street,3.1,"600",8a27764cf217afcbc199e84afcc06df5
West Lake Street,3.1,"600",2112bbec1b5ea813b94a37a5789a9396
West Lake Street,3.1,"600",2ba91a0e021a56aaf50057ef44b6e823
West Lake Street,3.1,"600",7ee6877e0454d6d1244747e98e056c5e
West Lake Street,3.1,"600",8539ec36524392d61b88377a8a183a1b
South Shields Street,3.1,"700",2aef729020da67c6e85e349d3395531d
University Avenue,3.1,"700",3a743c67fdc4c831c9ef7fb14431be98
University Avenue,3.1,"700",61f6aacff594e47f79e96ffbc23278e8
West Elizabeth Street,3.0,"600",510c5bb39695e31f5a2e0ff541c0928f
South Shields Street,3.0,"600",67c84a0d4c7b9610ae97a14cf737c9b0
West Laurel Street,3.0,"600",811af901d483afc027f8867d581c44e4
West Plum Street,3.0,"600",8f641a6175d86ddd35d215777fa97136
University Avenue,3.0,"600",cfcf6bbcf379f120922525c642f0a141
West Laurel Street,3.0,"600",d7a1f6f3544e56966992d733a8f6478e
West Laurel Street,3.0,"600",da9702402c3dae978522c2a9ce2be16a
West Laurel Street,3.0,"600",e0f831b1220f770cb436dc8322576867
Mason Trail,3.0,"600",e6cdadb8c87cea449ff027dfec3e1c23
,3.0,"600",ea851a24e52bd5a46bc399606f9c6ccf
West Laurel Street,2.9,"600",15727d5ff9076c0f3cfe66b276f2d6b6
West Laurel Street,2.9,"600",2cd2a3ae682d8c4a2c68ffb796035591
West Plum Street,2.9,"600",43045b0ed5f518ad3f6bb07e00803c22
West Pitkin Street,2.9,"600",645b1a3cfd00fe908e1d8b5fd050f9ab
Mason Trail,2.9,"600",751aa4a55cfaa19779c55a6ae01ed4bf
Mason Trail,2.9,"600",77c478724c3bd557f03025ea9df4ec60
Mason Trail,2.9,"600",8d38d72966155ab06578356e85db8101
West Plum Street,2.9,"600",9c5d0ef0039e03c72213c960f34185f6
West Laurel Street,2.9,"600",aa7da582fc13ebdb671afbeb747da77d
,2.9,"600",d5c6307b119e8142249fcf7cfd936c35
,2.9,"600",10508a65132a5d75c4befcaca243a11d
West Plum Street,2.9,"600",8bb6622308594c7fb0f7312a735a74bf
West Lake Street,2.9,"600",4a028d87bd1448b541551bb73457fae5
,2.9,"600",8ce52d18d494f066030c5dad3bd02c48
,2.9,"600",c67a0d7dcbc7dbe824a2d757a2377727
West Pitkin Street,2.8,"600",04b9d8d996fcb2d9b7b2d4bb3bf142ef
West Plum Street,2.8,"600",3406b0011afde4879f12e17973cfa697
West Pitkin Street,2.8,"600",4bf8c15869b6492ec171ea71a0b989be
West Pitkin Street,2.8,"600",581e8a7ec0a74382228d84f7e3a238c3
University Avenue,2.8,"600",d04711627d84221103ef28e69a0a629c
Mason Trail,2.8,"600",dd33c946eb68a2066bf8ae24b79c50fa
Mason Trail,2.8,"600",e772c6a3af9d346540cb59d889bbaa1a
West Laurel Street,2.8,"600",e7f568b436af22c3c358ef5fcd94cf9f
,2.8,"600",eacfa3accf3ab66759290de75a754d1d
West Laurel Street,2.8,"600",48575baca75eed55dd70f9fda785930b
West Laurel Street,2.8,"600",a4988f4475144e1b361dfe782798f738
West Laurel Street,2.8,"600",30d7bead71cb2671ca44cebbfafb3c04
,2.8,"600",923fabae98a7d8279d9b13a2b81bf91e
West Laurel Street,2.8,"600",9a9806315bd382c593bde3b6f06e7d48
,2.8,"600",d5205d05913f7781618229357f132596
West Lake Street,2.8,"600",3f9493dcc6353d2639f42a197b7c4321
,2.8,"600",034bd5a4f843ea4099915c8355acb8c7
,2.8,"600",32726e116b32ffa9a4297f3bdc429f8b
,2.8,"600",6aa93cbb25134779231f873ee0401794
,2.8,"600",40180ce321a05fe5f0fcf95192a43b66
,2.8,"600",d432ede2009dd3ed1b9421fd5ddc3265
West Pitkin Street,2.7,"600",0b885fbfb52686b357a31b7e6da7cacc
,2.7,"600",1dc2daa97b411aaa7ed53083c82d1a6f
South Shields Street,2.7,"600",5c5ad1d122cd7c68f85b1d5d0d7f6bd3
Meridian Avenue,2.7,"600",61537586b2607a4b39c36bfb533a9c6d
West Pitkin Street,2.7,"600",711ee18b0cbc4bd477b0b49ef2071efd
West Laurel Street,2.7,"600",a44ba7697a2c790fc67b75f0222b609f
,2.7,"600",a799e07730aae3ad6d2db6ff495b93f2
,2.7,"600",2b9b88210d944f74d9657b6da1755408
,2.7,"600",6a010879db570b68e805c9217ce31585
,2.7,"600",87047c0006348cb0531650555a8005fb
,2.7,"600",b87d85d2bc8ef08022497dae408b8e62
West Elizabeth Street,2.6,"500",20280269f36037f435983c770d585104
West Plum Street,2.6,"500",4e487c42b4e8ebd19c6807e5f95df8e9
West Laurel Street,2.6,"500",af9c036be01ded9bab9251f31839f0ea
West Plum Street,2.6,"500",d2e3e6da06bcf58604e1e0a15cbdc890
,2.6,"500",cb6414b9f8f88715cdaf5e3bc271e0e0
,2.6,"600",459753a61a6f7bcf45b22ffea2cc7dce
Remington Street,2.5,"500",0160758e130f0c439b737f64b67bc873
,2.5,"500",0ec4dab55540d9420ceffbbeb48dbd4d
South Shields Street,2.5,"500",18333f7208043cd749158edaf1c7bf67
West Laurel Street,2.5,"500",36c9777039065013562fe0222dbb4e8b
,2.5,"500",423a2c7181b39da15564abd5e674cdd9
,2.5,"500",62aa57bac40539bce5804ae94f70acfa
Mason Trail,2.5,"500",7611a5eafd4c76f42397fca074c373e4
Remington Street,2.5,"500",94d760201ee1169ac2a9722020900ead
,2.5,"500",97d0efc412a157c7bdbee84af33e86c7
West Plum Street,2.5,"500",d4b368a7c679c9e0dd3e4935bd425c71
Meridian Avenue,2.5,"500",e6f24d5f7c74f0ea602f495fd7534e7d
University Avenue,2.5,"500",faf4356e8345c26421bf1840856ca11e
Bay Drive,2.5,"500",1839054e1306ad44fc13f0e0b5d9d063
,2.5,"500",b401c8dc2012b8c947fb96fed8b3172b
,2.5,"500",f64464c1f8992c3893eff3ffcc18aa3d
,2.5,"500",d412772b17b0353d7f3f341efb712145
Remington Street,2.4,"500",09eb875e0718d121307a15358274307f
University Avenue,2.4,"500",12f2480bb780f20602b26eb6b3f963af
,2.4,"500",166242c18d2e8f7d0d4eedf46ef2818c
West Laurel Street,2.4,"500",221b3a0618050eb4abaa8258b8a3b0fc
Remington Street,2.4,"500",260c1613720310088fa92a1bdccdad72
Remington Street,2.4,"500",4444469defbc9a0e40769eebf7353061
University Avenue,2.4,"500",4c567de769d13205a69c5e516282973e
West Plum Street,2.4,"500",52a74087bb42673e68db510695f1e8cd
Meridian Avenue,2.4,"500",7a57a76b98db5e6fdf4c33d2eaa84b0c
South Shields Street,2.4,"500",91b47b5b24416da54ebd0fbd08e836c1
West Plum Street,2.4,"500",9cbfdd1f1c23190571213d2a4731f06a
University Avenue,2.4,"500",a2d6e9d52dc2ea25cc5a97cfd2537834
Remington Street,2.4,"500",df9ec94541af920d615274920fa225ea
,2.4,"500",ab3f138b34a2a5f9b24cff4e7371a7e5
West Lake Street,2.4,"500",03518c3c7a4c451af5a6205cf9734157
,2.4,"500",52d7587387235e379f3b460aa1e6dde9
,2.4,"500",5a6bf23cb3795d4cbde670a50d144ca9
,2.4,"500",9065d65d6cd09735162fadb49a5cb01d
,2.4,"500",2a318759651084fb0ae4f3b08bbab138
,2.4,"500",a59c6c68f4adbcca53f9c6d4627259d6
University Avenue,2.3,"500",34d7074ee90581be8bc64988121e7574
West Plum Street,2.3,"500",44fafc7e46e620c5d624170183e12f01
West Laurel Street,2.3,"500",b749708557b303d6bca531963c48c57f
,2.3,"500",bbe7267fed0b46dae0f8cc1dd234fe91
South Shields Street,2.3,"500",bcee1769c09bf4b29bad2897344721a4
Remington Street,2.3,"500",c8c4a6b736bacb0f32a860221ffefa21
,2.3,"500",d11fe04d66d6c3333ce665b70f3a497f
Mason Trail,2.3,"500",e7411fd1a4da088ae08f133128387208
,2.3,"500",f54bc08379bd7e8106fbc162668d2054
,2.3,"500",fee137349e17d6b8716b5b0494af5471
Meridian Avenue,2.3,"500",c4d30649f9d160c7b226e3addf379f93
,2.3,"500",9baeef493360b460b60336fe281f57a3
University Avenue,2.2,"500",2f9fdeb1fcc74c32d6b3ceb869745cf2
West Laurel Street,2.2,"500",3df4c71185cee1b23182b101d3c81f25
Centre Avenue,2.2,"500",44fa5bd4c4f1d28659172a2d13aafb93
West Laurel Street,2.2,"500",4f26340dd935184d62287191a34b9560
South Shields Street,2.2,"500",59edcfbf1f32131cf310f01c10cb8b43
South Shields Street,2.2,"500",5a6a151b365cf228639c4afc8eac0360
South Shields Street,2.2,"500",6f7bfa934a078d838226eb2d9d2649e3
West Laurel Street,2.2,"500",77277313665561755d37247b0083aa2b
West Lake Street,2.2,"500",8d99e2cab6a7063cb055b46d2345f9d3
South Shields Street,2.2,"500",b8f3de2966cf2de87d163f96e658b75e
Remington Street,2.2,"500",d93874cd0cd2e62f1f17d84343be0cd2
South Shields Street,2.2,"500",f523d594d82c66605cf5bd17a20e588d
Remington Street,2.2,"500",f7f85abfb7ce8ac7bb84036d1d9aaacd
,2.2,"500",13e9c2f9f6502ceba6ee1a3c995ce193
,2.2,"500",6711aafeea97e7866e36a78e76a4f84c
West Lake Street,2.2,"500",79643b812c4d9ec447080782eec92cbe
,2.2,"500",8989eae090ec1f5b490f00d26d478713
,2.2,"500",adbba3ebd29c522acaf7361aff9f904b
,2.2,"500",e51ad746f1a664f16d6bfbd62b93701b
,2.2,"500",ce1f6dbd28ac4fb8d9e1fdcd72d41ad5
,2.2,"500",1b25f89f9a66d2b29f0abf6b443b47a1
,2.2,"500",553525beb9b66ad80a279fa9a84348ed
,2.2,"500",d80b5ead445ce68cd6279d1d03567e75
,2.2,"500",ed0da9f8cf486791541e1f5812a6fb9c
,2.2,"500",0fd65e0e74886bd676525be676971de0
South Shields Street,2.1,"400",17a58db4ab43dd4fc104bb943ae166fe
,2.1,"400",181bc598d39c54378531bd775a50f7c1
Remington Street,2.1,"400",4cedafd312db9109873fcb6a3286427b
South Shields Street,2.1,"400",5a053d527f36b227fb02dfa6883ebc9e
Remington Street,2.1,"400",7dfa79135bc3b8eb39e7fae567012598
,2.1,"400",92d3ff60149625a98fffb691b403ba90
South Shields Street,2.1,"400",a1879371cd8d14891989c976d3fbcb4e
,2.1,"400",bb8f374d5e0ec15970015dbce4a95c33
West Laurel Street,2.1,"400",c9ce913d82a147744cb0e839dd10b112
,2.1,"400",ccf645d21e3ca6dd4684dbf573865f9e
,2.1,"400",e1fa2dd4958c0b84ab156d0dbd337a9b
West Elizabeth Street,2.1,"400",e321b16c538ed140d15e48e247084d0b
Braiden Drive,2.1,"400",059ef7168b5b3bfd886f4b11025d63c3
,2.1,"400",114475e1aacbd4bfe9f8341717589630
,2.1,"400",1bf38ed2ec23019733465967e3edf672
West Lake Street,2.1,"400",1bae56a2966940ad3f17034bf052a1f8
,2.1,"400",1244060758089b4f1ce66ba07d8f46cc
,2.1,"400",931cf0057c9d840b9ba044c00c6c5d26
,2.1,"400",73a9462acb9b89016798d5b7eb0cba46
,2.1,"400",74effc06749c81d8c807212a4a01bc92
,2.1,"400",8e84bca10b50097ae9725e39026efed7
,2.1,"400",8384dded7fe2ac105cae9a2f59fd01b9
Centre Avenue,2.0,"400",184d16f1bdd846d7d580f9e730e515f8
West Elizabeth Street,2.0,"400",3f7547d07e1f7d84aab921cdd6ebcbe8
West Plum Street,2.0,"400",542a4eaac2cd33ac1266cb568fdf7770
,2.0,"400",56eb392406ba7e090a9362f7486135ae
Remington Street,2.0,"400",5f93adb93b2872d3c7705892c97dca8e
Remington Street,2.0,"400",6b1c26aba38d4b9b83a9cd6f0c790539
Remington Street,2.0,"400",6b2fdaa74181fa4a5ed170044e712cef
Remington Street,2.0,"400",70f08894da128825fc0a254af3caf3ad
West Elizabeth Street,2.0,"400",7d5897ac85834745d9c9485355a08993
,2.0,"400",886f50ff23ce30fc0f88fa97f17d78d6
West Elizabeth Street,2.0,"400",903241a825a4543b27ac704a54392e4a
West Elizabeth Street,2.0,"400",b356696ff19401e572772cda95be9f70
,2.0,"400",b4bda166d758152316da9d81d2402968
South Shields Street,2.0,"400",db06e94b293dda805a0e342a52a30872
Centre Avenue,2.0,"400",efc2ffc76f2f58b3c6f7dc6f9ab32445
,2.0,"400",bbadb4ed59d5c95dfc8a0f761f50bc2e
,2.0,"400",7533ecbcce3cc05ff785d6bdf4352724
Braiden Drive,2.0,"400",7bdb0def8ebf0fc4e50049441ec57e14
Braiden Drive,2.0,"400",fd79014663e34f770749973514d5d3aa
,2.0,"400",58438e3e224634269627e9a2c8cbf672
West Lake Street,2.0,"400",399ed7a3d5ed9ab0c020a9898c4a8f8f
West Lake Street,2.0,"400",77e8de2fd5ac4423c51330f789015b39
West Lake Street,2.0,"400",e6323276758fb1ab4f363ebbcfedf47a
,2.0,"400",f7f0690a037a84efcbe59602ee078ec6
,2.0,"400",1715c3ec1056855c56493f14a70f284b
,2.0,"400",e1317bd3a1deec37efa65f363e25ba92
,2.0,"400",5d7e659c6e20c11d0ed6ce0734ab4e31
,2.0,"400",8024e5e43d23b7cc9d1521907ef9cf8e
,2.0,"400",ba0ba3d4a6f9e19970b629505867df69
,2.0,"400",f5598acbb9b08c54e0fe3a313ee84950
Remington Street,1.9,"400",49222bffe37fb5de847dffc96f950a51
West Laurel Street,1.9,"400",49fca073de614049b0354d89ae92be92
West Elizabeth Street,1.9,"400",4eaf87d29f98165c6365626b7a400768
West Elizabeth Street,1.9,"400",5790b002e037ccef90c1b35eb6d02dd6
Remington Street,1.9,"400",7fe913e1a688a3ffb0b503b33eccbe38
West Elizabeth Street,1.9,"400",8de705e54a639dfe4ab2323e4cc824c5
West Elizabeth Street,1.9,"400",9d2a72605d7af4603d34587df19d74fd
South Shields Street,1.9,"400",ac24c3e20a453adcd6f77134a04912a7
Remington Street,1.9,"400",b45406aa1b44c249f1e08f1ca5d7bf91
West Elizabeth Street,1.9,"400",b686053f4039bc027bc1712b2a86afdf
Remington Street,1.9,"400",c15a4addfd72cd4a0b4063fd5b67a6ae
,1.9,"400",e7587394babb03c04cc7d373c59ef760
,1.9,"400",8aaf7fdf4ec7e08549b5acb01a059965
,1.9,"400",a753685cd2f2dba413a8762a1687dc70
,1.9,"400",d3c549dc2e24bc4f06fa5d7dc8627dcd
,1.9,"400",1114565e1872987975f61a60d6a1bf3a
,1.9,"400",381d3994d5b652e0c60656ea6a718112
West Lake Street,1.9,"400",37e918fe923cd18a866449afe1cefd6b
West Lake Street,1.9,"400",3881e1cc3e3c67f08cfaf30399911727
West Lake Street,1.9,"400",e579a726afd85ab801fb207281244289
,1.9,"400",1848ebdfd86c5fa5e0d01d00513cecf6
,1.9,"400",6c741c322f908b6920dfc2fe1b65051a
,1.9,"400",b3fcb7314b1fa6c6666f2d89f5cf73b4
,1.9,"400",006cb39355370d1481822467e3dc4078
,1.9,"400",861fbd4d357c865acef64b8739f94c8b
,1.9,"400",a0c9a3a320c473e8612f2ef835277425
,1.9,"400",aa461c6f858bb001d6d72944ae0ae26e
South Shields Street,1.8,"400",14119e6ed8c9bfcc8be85e5de9b55660
Remington Street,1.8,"400",1b1e5b4cf9f3b6e2f64494cade5738d6
Remington Street,1.8,"400",3739e08eab783360d586c91581b55513
West Elizabeth Street,1.8,"400",3cb3b7868d10780eec5fb44e3fb5e722
West Laurel Street,1.8,"400",3e9574876bcdd96580255e6dfbe3777b
,1.8,"400",d0384198a4374f06082670e9341a5102
West Elizabeth Street,1.8,"400",d94695aae58ad4592c678cfa492e4f20
University Avenue,1.8,"400",e0032d291403a4c17041e0c24d276011
Remington Street,1.8,"400",fe8cc8c1708a7e2190a079b0ee91a527
,1.8,"400",237d0fa288ac634ca5d463d207355add
,1.8,"400",8316575a654842cedef0b8485c52093e
,1.8,"400",7609505bff96bd7966ba63e7e48189d5
Braiden Drive,1.8,"400",3f57633557a65914650f58d229de52d8
Braiden Drive,1.8,"400",6a512246b854f5587dd1d78a4f96282f
,1.8,"400",e2e6a42a10bee339e58abe798c1f42b5
,1.8,"400",4d1d06ab9a2d11905d0f19055652c954
,1.8,"400",66f3257248f095a6259ae1fce20cdc91
University Avenue,1.8,"400",6cd2253492909b6a9455ca49f0a3f374
,1.8,"400",b2ad5fcaa4871a27a5033dbf9fe58b56
,1.8,"400",d371b9b5900a4ab063966580c6c5adb8
West Pitkin Street,1.8,"400",8f0e40a7a7c19b047c26a407f1d56eff
