Segment Name,Percentage of Matched Trips,Count of Matched Trips,Segment Geometry ID
,2.6,"1,500",ae1603714826ea7195fba252b3d8c9a9
West Laurel Street,2.6,"1,500",b749708557b303d6bca531963c48c57f
West Plum Street,2.6,"1,500",d2e3e6da06bcf58604e1e0a15cbdc890
Mason Trail,2.6,"1,500",eae5f6c48aba7fa25da40932ecc17468
Meridian Avenue,2.6,"1,500",f59d0cd82705be96da15359b74ed4cd2
West Laurel Street,2.5,"1,400",221b3a0618050eb4abaa8258b8a3b0fc
Springfield Drive,2.5,"1,400",304c4a0ae57c609482b2bcd42330cb42
Mason Trail,2.5,"1,400",310c227c6fbc2d78062da39e3c4d65eb
West Laurel Street,2.5,"1,400",3df4c71185cee1b23182b101d3c81f25
West Plum Street,2.5,"1,400",52a74087bb42673e68db510695f1e8cd
West Plum Street,2.5,"1,400",532d2b8080ea80a6c13c7efb7d8f75c8
Mason Trail,2.5,"1,400",7b1888792a8440913b6a2593e840484e
South Shields Street,2.5,"1,400",91b47b5b24416da54ebd0fbd08e836c1
South Shields Street,2.5,"1,400",bcee1769c09bf4b29bad2897344721a4
Mason Trail,2.5,"1,400",caa89de22283bfcb174c9a7d6e3c5efc
East Laurel Street,2.5,"1,400",ce0b5c5eb4af6e1e6d3ffc82c35fb729
,2.5,"1,400",e1fa2dd4958c0b84ab156d0dbd337a9b
West Pitkin Street,2.5,"1,400",f052723af6d7b791b38a9cc6f33aa693
Remington Street,2.4,"1,300",006130f6c78397f1e61ca97df75e1456
West Lake Street,2.4,"1,300",0231215b81588f77a2a055101f101758
West Plum Street,2.4,"1,300",063cd37069ed22dc59ac1c108d128cfd
Remington Street,2.4,"1,300",1b1e5b4cf9f3b6e2f64494cade5738d6
Remington Street,2.4,"1,300",1c3b2d6b1c3bbbf1b2d08302b6e7696d
West Elizabeth Street,2.4,"1,300",2082b15a448237c69342f9680135a2eb
West Lake Street,2.4,"1,300",2ba91a0e021a56aaf50057ef44b6e823
City Park Avenue,2.4,"1,300",3ea35153b0e5f4202e810fe164376ac0
East Lincoln Avenue,2.4,"1,300",4116421abb49f9aab98090ca6465d0c3
West Plum Street,2.4,"1,300",44fafc7e46e620c5d624170183e12f01
City Park Avenue,2.4,"1,300",4c0a26064b6db688526a912dee9fce83
South Shields Street,2.4,"1,300",5a053d527f36b227fb02dfa6883ebc9e
City Park Avenue,2.4,"1,300",5d1782f068d115d0c1415ec9e61298b4
West Elizabeth Street,2.4,"1,300",6b710d8180ed7fc705c272ba455821dc
,2.4,"1,300",6c04e1f8a4750e3c973c4e46711c589e
West Elizabeth Street,2.4,"1,300",6d8069ab043c7458408870a56cc7f74b
South Shields Street,2.4,"1,300",6f7bfa934a078d838226eb2d9d2649e3
City Park Avenue,2.4,"1,300",81b3ab224da15cdb893eb714b5e2bc34
East Lincoln Avenue,2.4,"1,300",867d31d3b907f29b3d82b32f9a97c3f2
City Park Avenue,2.4,"1,300",94575ebd128aa57c463af1063a95cbf0
South Shields Street,2.4,"1,300",a1879371cd8d14891989c976d3fbcb4e
City Park Avenue,2.4,"1,300",a1b8d8b79531c3197a1964f41de13dc0
Meridian Avenue,2.4,"1,300",b2017cdee82430beae911a629dbe6ed8
Remington Street,2.4,"1,300",b45406aa1b44c249f1e08f1ca5d7bf91
West Laurel Street,2.4,"1,300",c9ce913d82a147744cb0e839dd10b112
South Shields Street,2.4,"1,300",db06e94b293dda805a0e342a52a30872
Meridian Avenue,2.4,"1,300",fb0f84f6d2820e3fb1a642caa59bff7f
West Elizabeth Street,2.4,"1,400",0679f914365103048f09ec60cd27543e
South Shields Street,2.4,"1,400",17a58db4ab43dd4fc104bb943ae166fe
Mason Trail,2.4,"1,400",271d375dc61b504bc6acb35576a139b6
East Lincoln Avenue,2.4,"1,400",56295467cacf6033fa22fd7df2faba23
Meridian Avenue,2.4,"1,400",646bdfab3be7af2dc000a899cb0bf4ab
West Lake Street,2.4,"1,400",8539ec36524392d61b88377a8a183a1b
Mason Trail,2.4,"1,400",b46d235ff85aa42e762fd74f52f84896
East Lincoln Avenue,2.4,"1,400",c340d4c309e92a7c710e87d156533550
City Park Avenue,2.3,"1,300",15a158940c698090da827c06064c7804
West Laurel Street,2.3,"1,300",1cb97619239d42da517e4c6da6499589
Linden Street,2.3,"1,300",1ffb2d06cc44d1be0de2e6f0f224d8f3
City Park Avenue,2.3,"1,300",20a8a9ce4d6e42a204e259081ecfb9b0
,2.3,"1,300",261c2b1084fad79eb96e21189b560b90
South Mason Street,2.3,"1,300",27a8cdfb66811f69da6e992d5f647784
West Laurel Street,2.3,"1,300",2dc998233a817aed46393e3d9d2ada82
Remington Street,2.3,"1,300",3739e08eab783360d586c91581b55513
City Park Avenue,2.3,"1,300",3dda7d16bf9eb20ff30cbb7c60cf4eb2
West Laurel Street,2.3,"1,300",3e9574876bcdd96580255e6dfbe3777b
West Laurel Street,2.3,"1,300",49fca073de614049b0354d89ae92be92
,2.3,"1,300",4b72fb400337232290a97c5fe9a48f9b
South Shields Street,2.3,"1,300",59edcfbf1f32131cf310f01c10cb8b43
Mason Trail,2.3,"1,300",751aa4a55cfaa19779c55a6ae01ed4bf
City Park Avenue,2.3,"1,300",7bed5b1278dceb58c4bee112cae76c7a
Linden Street,2.3,"1,300",88239de075b69eb9ca25a74f722e1ba6
West Pitkin Street,2.3,"1,300",9335d7b781018fc1173b5c1c7bfc95b5
South Mason Street,2.3,"1,300",a124e5df47dd083a64762a9215d8b886
South Mason Street,2.3,"1,300",b94dc8482ee240249dc5a0b1646c0b05
City Park Avenue,2.3,"1,300",bf7f137c12265c1a5fd4eabff99bfa11
Linden Street,2.3,"1,300",c8ca35597eb932d57fa47b510642c97d
South Mason Street,2.3,"1,300",e1572ab9839a3a2b07c2d5f48ffb6f42
Mason Trail,2.3,"1,300",e6cdadb8c87cea449ff027dfec3e1c23
Mason Trail,2.3,"1,300",e7411fd1a4da088ae08f133128387208
City Park Avenue,2.3,"1,300",ea22da557bbce10dcc11d532e2a0cadf
South Shields Street,2.3,"1,300",f523d594d82c66605cf5bd17a20e588d
West Pitkin Street,2.2,"1,200",02440c1996b2cb808befe66488bf0d8a
West Lake Street,2.2,"1,200",03518c3c7a4c451af5a6205cf9734157
West Pitkin Street,2.2,"1,200",053ddf76b7c78861b11eac11a576a962
East Laurel Street,2.2,"1,200",0b380021e8cb05d5fcd929ab79cbe9cf
South Mason Street,2.2,"1,200",10e14216987461d158d121dfdfb26629
West Plum Street,2.2,"1,200",1a6a1bf6419fa9658fba74aed7c1a1c1
South Mason Street,2.2,"1,200",1be025982f8ba2aba586fe1c57d3cf1a
Mason Trail,2.2,"1,200",1e6ae7ab971d2dc9500d0834e4aa270c
West Elizabeth Street,2.2,"1,200",3cb3b7868d10780eec5fb44e3fb5e722
South Mason Street,2.2,"1,200",3cb5262a78cd1d1a1f5957d808f8d42a
Meridian Avenue,2.2,"1,200",41d5b4ba6944cf55abde4cea4564eae7
West Lake Street,2.2,"1,200",4a028d87bd1448b541551bb73457fae5
City Park Avenue,2.2,"1,200",540b89ab93777af6c3b23b98d197d089
Linden Street,2.2,"1,200",6054f057791f19ebc4d3a4867045e044
City Park Avenue,2.2,"1,200",64c70875148aef41adac609d86bb49b6
South Mason Street,2.2,"1,200",68258e3bd67654adece4d23d1bec10ce
West Plum Street,2.2,"1,200",6ca216c47a13c96d35a478c69f672e4e
Mason Trail,2.2,"1,200",7611a5eafd4c76f42397fca074c373e4
Mason Trail,2.2,"1,200",77c478724c3bd557f03025ea9df4ec60
City Park Avenue,2.2,"1,200",79a366372bc654ad74ed90bb496a2ae7
Linden Street,2.2,"1,200",843f89d67f1770b24f8d2cdaaba39091
Mason Trail,2.2,"1,200",8d38d72966155ab06578356e85db8101
,2.2,"1,200",923fabae98a7d8279d9b13a2b81bf91e
Mason Trail,2.2,"1,200",97259278516b7663c36b98c174dd371d
Linden Street,2.2,"1,200",9bc204d2790e54934e36dcc33642d54b
Mason Trail,2.2,"1,200",a867cd2ec69ebbc2958013eccaf6ed15
Mason Trail,2.2,"1,200",ab1fc904de06f5a4841149bb93bb02f3
West Pitkin Street,2.2,"1,200",ab4418611da5610fd24603190df37652
East Mountain Avenue,2.2,"1,200",afe0f605e3503a26fe00e00a71b511a4
Linden Street,2.2,"1,200",b3122c196ffcb4b410b839aa917f3b19
South Shields Street,2.2,"1,200",b8f3de2966cf2de87d163f96e658b75e
West Laurel Street,2.2,"1,200",cbaed16e7f305b8ecc33c75f6d2f7320
City Park Avenue,2.2,"1,200",cea093a7b752780e73773bbb0d0fa3bc
West Laurel Street,2.2,"1,200",d0f5374224586a02a492151de2d40b84
,2.2,"1,200",d5205d05913f7781618229357f132596
City Park Avenue,2.2,"1,200",d819a61ce4b3520af51e0f0dd2e8f3c8
South Mason Street,2.2,"1,200",dc49653b6753a1d4750821f07b21b480
,2.2,"1,300",526184717a16b94674f0b4fed516d5df
South Shields Street,2.2,"1,300",5a6a151b365cf228639c4afc8eac0360
City Park Avenue,2.2,"1,300",8ad9d62d6761f0f7c9a64e843b308e02
City Park Avenue,2.1,"1,100",04898d4fe456bdf55074847b5cab1675
East Laurel Street,2.1,"1,100",0b7a32bed9026d54d75fbda8bfc3c7e7
,2.1,"1,100",114475e1aacbd4bfe9f8341717589630
Mason Trail,2.1,"1,100",3725cbaadd8687c9a889ccea907a371c
Remington Street,2.1,"1,100",6197fdccefa921be54e84b114c05775a
West Pitkin Street,2.1,"1,100",62a1151947b48e69aab40d8eff4383bb
South Shields Street,2.1,"1,100",981abc6cbc8f21c48aff8ffca3985343
City Park Avenue,2.1,"1,200",0b81d20cde6d918c3ee83feb1307b3f3
Mason Trail,2.1,"1,200",15802e5816b55c3ecd7004cb056ce0ae
West Plum Street,2.1,"1,200",1d470f9d641de328efa35e282b47fc3d
West Pitkin Street,2.1,"1,200",23062a49561af62bbef4877d00603193
Remington Street,2.1,"1,200",2aa76d183bb7dcdea7d96eff0f4f9ccf
City Park Avenue,2.1,"1,200",32269f608b1fc25ae2d1d79a9c21602e
City Park Avenue,2.1,"1,200",3b597d049959e9e93f12b65b5cb520d3
,2.1,"1,200",423a2c7181b39da15564abd5e674cdd9
Meridian Avenue,2.1,"1,200",61f99e68e7c6d2187af6b9f49bb7851b
,2.1,"1,200",71bcda29d1289d1c6612a14ef7196301
South Mason Street,2.1,"1,200",76d9df22c35721decda8d9aaa4c77621
West Plum Street,2.1,"1,200",78cd2be74955fca7bdabbbac2b58249c
Mason Trail,2.1,"1,200",7cb002a3fe6e6b76882be0a8ef9c5efe
Walnut Street,2.1,"1,200",888ab54e967204abe20506cb9b558bfe
West Laurel Street,2.1,"1,200",9054642c6ed8e8addd416817067fd08a
,2.1,"1,200",a4a77854a8d57ff4048763994c0e51d4
City Park Avenue,2.1,"1,200",a7643d4db8b53874722d427e5e8ce44f
Walnut Street,2.1,"1,200",b4cc3f56e91dbd434749552f8adec186
East Lincoln Avenue,2.1,"1,200",babb3a5f6dbca1d2bcb684c78027ac54
West Lake Street,2.1,"1,200",bbc1ef2b8c67a9250b71b692937dec68
City Park Avenue,2.1,"1,200",bfa80313115dc6e3dd53006aace53298
Mason Trail,2.1,"1,200",c0711c38ec0feb24f1059ae392d27840
South Mason Street,2.1,"1,200",c3b38cea2a2412111feeba7569995c26
Meridian Avenue,2.1,"1,200",c4d30649f9d160c7b226e3addf379f93
,2.1,"1,200",d7a987bba26f4c5638698720b357044b
Mason Trail,2.1,"1,200",dd33c946eb68a2066bf8ae24b79c50fa
City Park Avenue,2.1,"1,200",e438c9623b3e71e2a13e7e1d60fe5e8a
Mason Trail,2.1,"1,200",e772c6a3af9d346540cb59d889bbaa1a
Moby Drive,2.1,"1,200",ea9633201d8ac431443d2d095f1b1956
City Park Avenue,2.1,"1,200",ef8da69dcce9d5ade8eb7d8b4bfc4b65
South Shields Street,2.1,"1,200",f51f99cad06ba0a8bfc9fb671b951ec8
South Shields Street,2.1,"1,200",fd66c513a853bae5bb1d1c9b1a5d1795
West Pitkin Street,2.1,"1,200",ff7229fe65ec074856dc007791ed03f0
West Plum Street,2.1,"1,200",ffd2515ee96081b46bcb33dca6f7026a
,2.0,"1,100",166242c18d2e8f7d0d4eedf46ef2818c
West Pitkin Street,2.0,"1,100",1a9ad0e6653f5ee25346d70c1e4a96e1
West Lake Street,2.0,"1,100",1da698403ac34811cf6b56fa3aae977a
South Mason Street,2.0,"1,100",1e3062a5bb46081d1f2d2e0767389df0
West Pitkin Street,2.0,"1,100",1ffd0b1fb92002cfe3588b72c4539d18
Moby Drive,2.0,"1,100",2693d45f9d3888924ab8c9fc512a5899
Walnut Street,2.0,"1,100",2f53fad1f2d4da9a63116d6552315b61
Mason Trail,2.0,"1,100",340cce725979652fb18df09a0084d3bd
Remington Street,2.0,"1,100",3609149566b44a3302ceeace4a8a8f33
Meridian Avenue,2.0,"1,100",37bcf27592a3bb25498e26bf8166b340
West Elizabeth Street,2.0,"1,100",3ace02d7e5fad796e0c4129c1b8c42aa
Meridian Avenue,2.0,"1,100",466ad31dd7d0fe79017b22edcdd97020
Linden Street,2.0,"1,100",475326d002de3134c563abe816b838e9
West Elizabeth Street,2.0,"1,100",50fbda40a6e0f4d4b8c216e01284bde8
Remington Street,2.0,"1,100",5830493333548aa2039516073cffd05f
Walnut Street,2.0,"1,100",5853c22fa61e9beb4f10953cc1c6e2c6
Mason Trail,2.0,"1,100",5daa727a70938efb7a5ebd1f6dc3d5e7
South Mason Street,2.0,"1,100",6e7a701970876d9e0524c625218ca0b1
,2.0,"1,100",6f020ceb05e3c3437685103e4d251286
,2.0,"1,100",7533ecbcce3cc05ff785d6bdf4352724
South Mason Street,2.0,"1,100",7b67810b3a1b018448dd01a07bf57db9
West Lake Street,2.0,"1,100",7ee6877e0454d6d1244747e98e056c5e
City Park Avenue,2.0,"1,100",812886a58b3031bf8eb12b74735d7dd7
Linden Street,2.0,"1,100",87d7f21f4b7f4f1cb7f2fcccf0418384
East Laurel Street,2.0,"1,100",8908028ae042c5f2dedaace239043aaa
West Plum Street,2.0,"1,100",8a27764cf217afcbc199e84afcc06df5
West Lake Street,2.0,"1,100",8d99e2cab6a7063cb055b46d2345f9d3
Meridian Avenue,2.0,"1,100",90558d2ab26a36864d4a3cb140443661
Remington Street,2.0,"1,100",a86ec58f4535b17a18e0741df7bb5bac
City Park Avenue,2.0,"1,100",b1122127370ad3f3b7a7170323bd6a40
