Segment Name,Percentage of Matched Trips,Count of Matched Trips,Segment Geometry ID
South Shields Street,2.8,"1,800",5a6a151b365cf228639c4afc8eac0360
Meridian Avenue,2.8,"1,800",646bdfab3be7af2dc000a899cb0bf4ab
Remington Street,2.8,"1,800",6b2fdaa74181fa4a5ed170044e712cef
,2.8,"1,800",6c04e1f8a4750e3c973c4e46711c589e
West Elizabeth Street,2.8,"1,800",6d8069ab043c7458408870a56cc7f74b
,2.8,"1,800",6f020ceb05e3c3437685103e4d251286
Remington Street,2.8,"1,800",7dfa79135bc3b8eb39e7fae567012598
University Avenue,2.8,"1,800",8a40b86e51e618ca30e78f58c9192ee7
West Plum Street,2.8,"1,800",9cbfdd1f1c23190571213d2a4731f06a
South Shields Street,2.8,"1,800",b8f3de2966cf2de87d163f96e658b75e
Meridian Avenue,2.8,"1,800",be4486fb8043b2a4e3aa5bb5a5e7292a
West Laurel Street,2.8,"1,800",d0f5374224586a02a492151de2d40b84
West Plum Street,2.8,"1,800",d2e3e6da06bcf58604e1e0a15cbdc890
,2.8,"1,800",d7a987bba26f4c5638698720b357044b
South Shields Street,2.8,"1,800",f523d594d82c66605cf5bd17a20e588d
Remington Street,2.8,"1,800",f7f85abfb7ce8ac7bb84036d1d9aaacd
Meridian Avenue,2.8,"1,800",fb0f84f6d2820e3fb1a642caa59bff7f
West Pitkin Street,2.8,"1,800",ff7229fe65ec074856dc007791ed03f0
,2.7,"1,700",526184717a16b94674f0b4fed516d5df
,2.7,"1,700",f64464c1f8992c3893eff3ffcc18aa3d
West Lake Street,2.7,"1,800",0f9f93c065ba5ed02b85579893803a38
Remington Street,2.7,"1,800",49222bffe37fb5de847dffc96f950a51
Remington Street,2.7,"1,800",5f93adb93b2872d3c7705892c97dca8e
Remington Street,2.7,"1,800",6b1c26aba38d4b9b83a9cd6f0c790539
West Elizabeth Street,2.7,"1,800",6b710d8180ed7fc705c272ba455821dc
Remington Street,2.7,"1,800",70f08894da128825fc0a254af3caf3ad
Meridian Avenue,2.7,"1,800",b2017cdee82430beae911a629dbe6ed8
,2.7,"1,800",fbe237734b06be2aba9816bed73bf3a0
Mason Trail,2.6,"1,700",0a0df7b299b394171c5e9d6d94ca7bf5
South Shields Street,2.6,"1,700",14119e6ed8c9bfcc8be85e5de9b55660
West Lake Street,2.6,"1,700",1fdb794a98f3bcfedb4ddc80691753c6
South Shields Street,2.6,"1,700",265af77954a5ee7bdb99b756a2dd5234
Remington Street,2.6,"1,700",346b337be35e1cc8e04bbcdf74530115
Meridian Avenue,2.6,"1,700",41d5b4ba6944cf55abde4cea4564eae7
West Plum Street,2.6,"1,700",542a4eaac2cd33ac1266cb568fdf7770
West Plum Street,2.6,"1,700",6ca216c47a13c96d35a478c69f672e4e
West Pitkin Street,2.6,"1,700",7b194583f06d5e44c8a9bba41f0179a6
Remington Street,2.6,"1,700",7fe913e1a688a3ffb0b503b33eccbe38
West Laurel Street,2.6,"1,700",9054642c6ed8e8addd416817067fd08a
West Pitkin Street,2.6,"1,700",94b00ea497e7a0be646e0895a5765143
Remington Street,2.6,"1,700",a0e335cd739392be2cf3629316865f43
West Pitkin Street,2.6,"1,700",ba5387cfcf157d663292783df8460a5a
Remington Street,2.6,"1,700",c15a4addfd72cd4a0b4063fd5b67a6ae
West Laurel Street,2.6,"1,700",cbaed16e7f305b8ecc33c75f6d2f7320
Mason Trail,2.6,"1,700",f6b338a5e859cbb5131a1762bdb8d93a
West Lake Street,2.5,"1,600",0294a29d3c06ef970ccc48d799309b57
West Pitkin Street,2.5,"1,600",053ddf76b7c78861b11eac11a576a962
,2.5,"1,600",166242c18d2e8f7d0d4eedf46ef2818c
West Pitkin Street,2.5,"1,600",23062a49561af62bbef4877d00603193
Moby Drive,2.5,"1,600",2693d45f9d3888924ab8c9fc512a5899
West Lake Street,2.5,"1,600",2a7567a49497c531d33c733305056793
West Laurel Street,2.5,"1,600",2dc998233a817aed46393e3d9d2ada82
City Park Avenue,2.5,"1,600",36f9f5a628dde9dcd992a1c2a2972e32
West Plum Street,2.5,"1,600",52a74087bb42673e68db510695f1e8cd
West Lake Street,2.5,"1,600",540396e43de0d665ac93690f146ed4d1
Mason Trail,2.5,"1,600",56ae2c1f0e0fa6cc8ed6df62389f0f21
Meridian Avenue,2.5,"1,600",61f99e68e7c6d2187af6b9f49bb7851b
Mason Trail,2.5,"1,600",686292aba43a54a55e371e1b987f908e
South Shields Street,2.5,"1,600",981abc6cbc8f21c48aff8ffca3985343
Mason Trail,2.5,"1,600",a1e810ffa5798054eb39fe8fcf6ed3d0
South Shields Street,2.5,"1,600",ac24c3e20a453adcd6f77134a04912a7
West Lake Street,2.5,"1,600",b619af4525a87a1e8f4a5b62c61cc7cc
Remington Street,2.5,"1,600",b685fb0655ffdb5023bd0c43d811306c
East Laurel Street,2.5,"1,600",ce0b5c5eb4af6e1e6d3ffc82c35fb729
,2.5,"1,600",ce1f6dbd28ac4fb8d9e1fdcd72d41ad5
,2.5,"1,600",e89a15fd9033a0610490dcc29b2b4367
Moby Drive,2.5,"1,600",ea9633201d8ac431443d2d095f1b1956
Mason Trail,2.5,"1,600",eae5f6c48aba7fa25da40932ecc17468
Remington Street,2.5,"1,600",fe8cc8c1708a7e2190a079b0ee91a527
Remington Street,2.4,"1,500",1b1e5b4cf9f3b6e2f64494cade5738d6
Remington Street,2.4,"1,500",1e2db0d4a98428a6a32412147e92c5bf
West Pitkin Street,2.4,"1,500",3591651919ae4a82a3d825644474c848
City Park Avenue,2.4,"1,500",94575ebd128aa57c463af1063a95cbf0
