Segment Name,Percentage of Matched Trips,Count of Matched Trips,Segment Geometry ID
,8.5,"3,200",026904cfa363114a64bb47aec6dbfcba
Meridian Avenue,8.2,"3,100",e10fa6d94a531fd7c102239d18a3a547
Meridian Avenue,8.1,"3,100",9ff39d83147d393233cef73f6ad308b6
West Plum Street,7.9,"3,000",a67e92b6fb39ae5201f7971d8096e962
West Plum Street,7.9,"3,000",c7c09425c945f78f4a27fc46fae4980b
University Avenue,7.1,"2,700",10a061501c02d2cc4f97662ee202757d
Meridian Avenue,7.0,"2,600",c72623bc1b216029e40c1cad5f545d29
West Plum Street,7.0,"2,700",b77533549e370fa64916a9c3e65d9897
Meridian Avenue,7.0,"2,700",df6ad33cc9ffb8b21f3b0f7afcefab2a
University Avenue,7.0,"2,700",fcc7b4a21875cee1254c420797e75de1
Meridian Avenue,6.8,"2,600",b00b6fce43fc92510d96c9aa9c823b29
West Plum Street,6.7,"2,500",67444c6fe912357970f1cf2a23368db0
University Avenue,6.7,"2,500",a76a4372e18e768785507d5efd7dcffb
West Plum Street,6.7,"2,500",cd5e6f7ed6de6b96f6b1b3a6ede5ff4b
Meridian Avenue,6.5,"2,400",43f3c4c6594b12d454697837fc7f630e
West Pitkin Street,6.4,"2,400",910f22081d6b511ada46cc4505105653
West Plum Street,6.4,"2,400",aebe1594fa0f4f7b5046e1fdbed79a53
West Pitkin Street,6.3,"2,400",a78dd371b0ed7678cef8cbb7555c86c2
,6.3,"2,400",af79f1e206b14cc662da2fa310547fd0
,6.3,"2,400",b5b5c76d342a508a199d4f331f6d1a65
West Plum Street,6.2,"2,300",559cfb49972a1698afd7f7f59433d03f
West Plum Street,6.2,"2,300",5f7d35021196208feb5573258dfd3251
,6.2,"2,300",80b0dd76046e6a18c84baca0d1bfc650
West Plum Street,6.2,"2,300",b789ddea36f552bb4ad0c200dbcecfce
West Plum Street,6.2,"2,400",3afa2d8cc95b97c86f6770494fdd1381
,6.1,"2,300",77bf015262fc6ca25b3cd0c88e6ec0b8
,5.9,"2,200",4e08b11aaf78a8ea46bb3367ecbb9a28
,5.8,"2,200",9b4347ca2551dcd63f8a0d2dfa50e375
,5.7,"2,200",568b907d2766b66af1c40b928b23b506
Meridian Avenue,5.7,"2,200",cb62e982d1e7e09103b35ab3201c8283
,5.6,"2,100",bcd2f22d8d58b7d4abef91c0d8fb4341
,5.6,"2,100",f55bfecbe37249626ac5a23257e98ad6
,5.5,"2,100",cd4f82be4d904c35ac61a8f43b2a89aa
,5.3,"2,000",5fabab8a1a0af43df35a3283bda66ec8
University Avenue,5.2,"2,000",290ac919f9c532b6c6ec253adc37e968
West Plum Street,5.2,"2,000",bcea1baf9c9b55584f61287f9e117cef
West Pitkin Street,5.2,"2,000",eb2f5779b612b78f35331bb100fbe2a1
West Pitkin Street,5.1,"1,900",308ee7da9d07232a4095daec887bc586
Meridian Avenue,5.1,"1,900",46d2b2392b6df57538d8b91686cc251d
West Pitkin Street,5.1,"1,900",b9df83364c89f3d418cb98d40ee181f6
,5.1,"1,900",c571abe520132dccea76928a0159b920
West Pitkin Street,5.1,"1,900",f052723af6d7b791b38a9cc6f33aa693
,5.0,"1,900",6918edd5145165a295e2dac7cc08d8e1
West Pitkin Street,4.9,"1,800",33d4290092dda9ae5dd31b5e618ed33a
,4.8,"1,800",ae1603714826ea7195fba252b3d8c9a9
,4.7,"1,800",04715c5751b384dc384e876e6adab2f3
,4.7,"1,800",2aa27383f4bf9419c2d8c76912c1ee61
,4.7,"1,800",aa51b745876349beade57c9358c40f4d
,4.7,"1,800",37e4ab301f7863b2623ffe8c22942b84
West Pitkin Street,4.6,"1,800",be3e9a23f475fc38ab4363484cae2681
,4.4,"1,700",261c2b1084fad79eb96e21189b560b90
West Plum Street,4.4,"1,700",43045b0ed5f518ad3f6bb07e00803c22
West Laurel Street,4.4,"1,700",a519281094cd6006816d32e4eda3ab3f
,4.4,"1,700",f2c28299d611d844a6019ad9e36690d5
Meridian Avenue,4.4,"1,700",f59d0cd82705be96da15359b74ed4cd2
West Plum Street,4.3,"1,600",3406b0011afde4879f12e17973cfa697
West Pitkin Street,4.3,"1,600",3a2dcc4d870bc4ef62b5df2d7464920d
Meridian Avenue,4.3,"1,600",646bdfab3be7af2dc000a899cb0bf4ab
,4.3,"1,600",8820e55336d966f4679e6ce358990bba
,4.3,"1,600",9ef9fa97d501e6385197f79bd681a476
West Plum Street,4.3,"1,600",e473b184da7c5c04dbfb30f741fe22de
,4.2,"1,600",10508a65132a5d75c4befcaca243a11d
,4.2,"1,600",16ffd24fd13868cbd9221910f9ffde8a
West Lake Street,4.2,"1,600",4ce707d09cf6d384232c26ad6770daa0
West Plum Street,4.2,"1,600",8f641a6175d86ddd35d215777fa97136
Meridian Avenue,4.2,"1,600",be4486fb8043b2a4e3aa5bb5a5e7292a
West Laurel Street,4.1,"1,500",940c98778f681d11292d01e2ae8cd88a
West Laurel Street,4.1,"1,500",ab372f1a58c8f25c6a08d5f06cd03eb1
West Laurel Street,4.1,"1,500",bf0fb4aade3d33884481040b8702c4d8
West Plum Street,4.1,"1,500",f73fda6a1c4284d61a066c095715f184
West Laurel Street,4.1,"1,500",f7d82ad3ef0672889b8b75c7c2f2b912
,4.1,"1,600",526184717a16b94674f0b4fed516d5df
,4.1,"1,600",6c04e1f8a4750e3c973c4e46711c589e
West Plum Street,4.1,"1,600",9c5d0ef0039e03c72213c960f34185f6
,4.1,"1,600",70b96c6e3f279ed0cb04147d478748e5
West Plum Street,4.0,"1,500",063cd37069ed22dc59ac1c108d128cfd
,4.0,"1,500",166242c18d2e8f7d0d4eedf46ef2818c
West Plum Street,4.0,"1,500",4e487c42b4e8ebd19c6807e5f95df8e9
West Plum Street,4.0,"1,500",532d2b8080ea80a6c13c7efb7d8f75c8
West Laurel Street,4.0,"1,500",cf85eb3105bc3fb8835032870cd8a06c
West Lake Street,4.0,"1,500",d8741ad07da1fe49bf7650e052d5653e
West Elizabeth Street,3.9,"1,500",510c5bb39695e31f5a2e0ff541c0928f
West Lake Street,3.9,"1,500",7d9256161efdde749618538c3a0474f0
West Laurel Street,3.9,"1,500",caec683b59cfc54060d01cc7a9ad6a98
West Plum Street,3.9,"1,500",d4b368a7c679c9e0dd3e4935bd425c71
West Pitkin Street,3.9,"1,500",ff7229fe65ec074856dc007791ed03f0
,3.9,"1,500",ccf645d21e3ca6dd4684dbf573865f9e
West Pitkin Street,3.8,"1,400",1ffd0b1fb92002cfe3588b72c4539d18
West Pitkin Street,3.8,"1,400",23062a49561af62bbef4877d00603193
,3.8,"1,400",6f020ceb05e3c3437685103e4d251286
Meridian Avenue,3.8,"1,400",b2f5fd44834cf8f2687cb7192a9115f1
Mason Trail,3.8,"1,400",bf7a80c10e86b13aa2f8b1bcb621b8ee
Mason Trail,3.8,"1,400",d531c37afec54ec3424d4199cbf89983
West Pitkin Street,3.7,"1,400",053ddf76b7c78861b11eac11a576a962
West Lake Street,3.7,"1,400",1a7066e218534e439dbaa88ef0b6ef94
West Laurel Street,3.7,"1,400",2234d0b5ebe3138c4380718a577aa575
,3.7,"1,400",4b72fb400337232290a97c5fe9a48f9b
West Plum Street,3.7,"1,400",52a74087bb42673e68db510695f1e8cd
,3.7,"1,400",95c7d8a3b54373bdd1cebacb7384d495
West Plum Street,3.7,"1,400",9cbfdd1f1c23190571213d2a4731f06a
West Laurel Street,3.7,"1,400",b242c71daf8356ea9a92f6a6fc651035
,3.7,"1,400",e89a15fd9033a0610490dcc29b2b4367
,3.7,"1,400",f64464c1f8992c3893eff3ffcc18aa3d
,3.7,"1,400",1dc2daa97b411aaa7ed53083c82d1a6f
,3.7,"1,400",bb8f374d5e0ec15970015dbce4a95c33
West Laurel Street,3.6,"1,300",54160edda6fa646a7d8b9b9ae9c9aa8c
West Pitkin Street,3.6,"1,300",e2ac27651886fc6730c64ca956ca59ab
,3.6,"1,400",114475e1aacbd4bfe9f8341717589630
West Laurel Street,3.6,"1,400",1d72a26e02abe1eb7377937239c6d962
West Lake Street,3.6,"1,400",26ee5660d4134f67310132c41d636dfa
West Plum Street,3.6,"1,400",542a4eaac2cd33ac1266cb568fdf7770
West Pitkin Street,3.6,"1,400",62a1151947b48e69aab40d8eff4383bb
West Pitkin Street,3.6,"1,400",a0da032a1be78c89787a430791e10066
West Plum Street,3.6,"1,400",d2e3e6da06bcf58604e1e0a15cbdc890
West Laurel Street,3.6,"1,400",eaec2b45a109a9a4f82708ff19432818
,3.6,"1,400",fbe237734b06be2aba9816bed73bf3a0
West Lake Street,3.5,"1,300",0f9f93c065ba5ed02b85579893803a38
West Lake Street,3.5,"1,300",1fdb794a98f3bcfedb4ddc80691753c6
West Pitkin Street,3.5,"1,300",3591651919ae4a82a3d825644474c848
West Laurel Street,3.5,"1,300",654ceb664ef28dd7d5908ce3ad6bce89
,3.5,"1,300",7533ecbcce3cc05ff785d6bdf4352724
West Laurel Street,3.5,"1,300",79fea9936207f586570941e1d0dd6348
West Pitkin Street,3.5,"1,300",8ca69397b8d0b5d0456ffefdf682137f
Meridian Avenue,3.5,"1,300",c4d30649f9d160c7b226e3addf379f93
West Lake Street,3.4,"1,300",0294a29d3c06ef970ccc48d799309b57
,3.4,"1,300",1bf38ed2ec23019733465967e3edf672
West Laurel Street,3.4,"1,300",30d7bead71cb2671ca44cebbfafb3c04
,3.4,"1,300",423a2c7181b39da15564abd5e674cdd9
,3.4,"1,300",45b0d592c5f9305ff57e8fd3e6a27f3f
West Lake Street,3.4,"1,300",4a028d87bd1448b541551bb73457fae5
University Avenue,3.4,"1,300",8a40b86e51e618ca30e78f58c9192ee7
,3.4,"1,300",b038de609d198ca2101c0e31342380c5
,3.4,"1,300",c04b5ff4f8d1144c76f68701b3cc8c7a
,3.4,"1,300",f46c977256868acf5bae684c647cd9aa
,3.4,"1,300",181bc598d39c54378531bd775a50f7c1
West Elizabeth Street,3.3,"1,200",20280269f36037f435983c770d585104
Moby Drive,3.3,"1,200",2693d45f9d3888924ab8c9fc512a5899
West Lake Street,3.3,"1,200",2a7567a49497c531d33c733305056793
South Shields Street,3.3,"1,200",2aef729020da67c6e85e349d3395531d
West Laurel Street,3.3,"1,200",2cd2a3ae682d8c4a2c68ffb796035591
West Plum Street,3.3,"1,200",44fafc7e46e620c5d624170183e12f01
West Lake Street,3.3,"1,200",d201c1d9ac91a317180794ee899b220e
,3.3,"1,200",d7a987bba26f4c5638698720b357044b
,3.3,"1,200",ce1f6dbd28ac4fb8d9e1fdcd72d41ad5
West Lake Street,3.3,"1,300",540396e43de0d665ac93690f146ed4d1
West Laurel Street,3.3,"1,300",9a9806315bd382c593bde3b6f06e7d48
West Lake Street,3.3,"1,300",b619af4525a87a1e8f4a5b62c61cc7cc
Mason Trail,3.3,"1,300",f6b338a5e859cbb5131a1762bdb8d93a
West Laurel Street,3.2,"1,200",69d961d6ca3fee85e1426d68cb8196bb
West Plum Street,3.2,"1,200",6ca216c47a13c96d35a478c69f672e4e
Mason Trail,3.2,"1,200",a1e810ffa5798054eb39fe8fcf6ed3d0
,3.2,"1,200",b5414461fc1a9b7ff6e717734c2370e8
