Segment Name,Percentage of Matched Trips,Count of Matched Trips,Segment Geometry ID
West Plum Street,3.8,"21,200",f73fda6a1c4284d61a066c095715f184
,3.8,"21,300",1dc2daa97b411aaa7ed53083c82d1a6f
West Laurel Street,3.8,"21,300",69d961d6ca3fee85e1426d68cb8196bb
West Laurel Street,3.8,"21,300",9a9806315bd382c593bde3b6f06e7d48
West Plum Street,3.8,"21,300",8f641a6175d86ddd35d215777fa97136
West Pitkin Street,3.8,"21,400",f052723af6d7b791b38a9cc6f33aa693
Meridian Avenue,3.8,"21,400",646bdfab3be7af2dc000a899cb0bf4ab
West Laurel Street,3.8,"21,500",30d7bead71cb2671ca44cebbfafb3c04
West Pitkin Street,3.8,"21,500",8ca69397b8d0b5d0456ffefdf682137f
West Laurel Street,3.8,"21,500",d7a1f6f3544e56966992d733a8f6478e
West Laurel Street,3.7,"20,600",48575baca75eed55dd70f9fda785930b
,3.7,"20,600",95c7d8a3b54373bdd1cebacb7384d495
West Plum Street,3.7,"20,700",532d2b8080ea80a6c13c7efb7d8f75c8
,3.7,"20,700",ccf645d21e3ca6dd4684dbf573865f9e
West Laurel Street,3.7,"20,800",811af901d483afc027f8867d581c44e4
West Laurel Street,3.7,"20,800",a4988f4475144e1b361dfe782798f738
,3.7,"20,900",10508a65132a5d75c4befcaca243a11d
West Lake Street,3.7,"20,900",d8741ad07da1fe49bf7650e052d5653e
West Plum Street,3.6,"20,100",9c5d0ef0039e03c72213c960f34185f6
West Laurel Street,3.6,"20,200",e7f568b436af22c3c358ef5fcd94cf9f
West Laurel Street,3.6,"20,300",aa7da582fc13ebdb671afbeb747da77d
West Laurel Street,3.6,"20,400",15727d5ff9076c0f3cfe66b276f2d6b6
West Elizabeth Street,3.6,"20,400",20280269f36037f435983c770d585104
,3.6,"20,400",bb8f374d5e0ec15970015dbce4a95c33
West Pitkin Street,3.5,"19,400",9335d7b781018fc1173b5c1c7bfc95b5
West Plum Street,3.5,"19,400",4e487c42b4e8ebd19c6807e5f95df8e9
,3.5,"19,400",181bc598d39c54378531bd775a50f7c1
,3.5,"19,600",6f020ceb05e3c3437685103e4d251286
West Plum Street,3.5,"19,700",063cd37069ed22dc59ac1c108d128cfd
West Lake Street,3.5,"19,800",1a7066e218534e439dbaa88ef0b6ef94
West Elizabeth Street,3.4,"18,800",e321b16c538ed140d15e48e247084d0b
West Plum Street,3.4,"18,900",d2e3e6da06bcf58604e1e0a15cbdc890
West Pitkin Street,3.4,"19,000",02440c1996b2cb808befe66488bf0d8a
West Pitkin Street,3.4,"19,000",ab4418611da5610fd24603190df37652
,3.4,"19,000",d7a987bba26f4c5638698720b357044b
Mason Trail,3.4,"19,100",bf7a80c10e86b13aa2f8b1bcb621b8ee
West Pitkin Street,3.4,"19,100",ff7229fe65ec074856dc007791ed03f0
West Lake Street,3.4,"19,100",0f9f93c065ba5ed02b85579893803a38
Mason Trail,3.4,"19,200",d531c37afec54ec3424d4199cbf89983
South Shields Street,3.4,"19,300",5c5ad1d122cd7c68f85b1d5d0d7f6bd3
,3.4,"19,300",fbe237734b06be2aba9816bed73bf3a0
West Laurel Street,3.3,"18,300",af9c036be01ded9bab9251f31839f0ea
,3.3,"18,300",b038de609d198ca2101c0e31342380c5
West Laurel Street,3.3,"18,400",36c9777039065013562fe0222dbb4e8b
West Laurel Street,3.3,"18,400",a44ba7697a2c790fc67b75f0222b609f
,3.3,"18,400",ae1603714826ea7195fba252b3d8c9a9
West Plum Street,3.3,"18,700",d4b368a7c679c9e0dd3e4935bd425c71
,3.2,"17,800",71bcda29d1289d1c6612a14ef7196301
,3.2,"17,800",f5f1cf4270463a75660a000557a27b12
South Shields Street,3.2,"17,900",18333f7208043cd749158edaf1c7bf67
,3.2,"17,900",b65ae222ec8ac1d6bef19cfcaa0bb4aa
West Pitkin Street,3.2,"18,100",1a9ad0e6653f5ee25346d70c1e4a96e1
West Lake Street,3.2,"18,100",1fdb794a98f3bcfedb4ddc80691753c6
West Elizabeth Street,3.2,"18,100",3f7547d07e1f7d84aab921cdd6ebcbe8
West Elizabeth Street,3.2,"18,100",7d5897ac85834745d9c9485355a08993
West Elizabeth Street,3.2,"18,100",b356696ff19401e572772cda95be9f70
West Plum Street,3.2,"18,100",9cbfdd1f1c23190571213d2a4731f06a
West Elizabeth Street,3.2,"18,200",903241a825a4543b27ac704a54392e4a
,3.2,"18,200",f46c977256868acf5bae684c647cd9aa
West Elizabeth Street,3.1,"17,100",5790b002e037ccef90c1b35eb6d02dd6
,3.1,"17,200",a4a77854a8d57ff4048763994c0e51d4
South Shields Street,3.1,"17,200",17a58db4ab43dd4fc104bb943ae166fe
South Shields Street,3.1,"17,200",5a053d527f36b227fb02dfa6883ebc9e
West Lake Street,3.1,"17,300",0294a29d3c06ef970ccc48d799309b57
West Elizabeth Street,3.1,"17,300",4eaf87d29f98165c6365626b7a400768
West Lake Street,3.1,"17,300",540396e43de0d665ac93690f146ed4d1
,3.1,"17,300",6c04e1f8a4750e3c973c4e46711c589e
West Laurel Street,3.1,"17,300",b749708557b303d6bca531963c48c57f
,3.1,"17,300",c04b5ff4f8d1144c76f68701b3cc8c7a
South Shields Street,3.1,"17,300",a1879371cd8d14891989c976d3fbcb4e
West Lake Street,3.1,"17,400",d201c1d9ac91a317180794ee899b220e
,3.1,"17,400",f64464c1f8992c3893eff3ffcc18aa3d
West Lake Street,3.1,"17,500",2a7567a49497c531d33c733305056793
West Lake Street,3.1,"17,500",b619af4525a87a1e8f4a5b62c61cc7cc
University Avenue,3.1,"17,600",8a40b86e51e618ca30e78f58c9192ee7
,3.1,"17,600",e1fa2dd4958c0b84ab156d0dbd337a9b
West Plum Street,3.1,"17,600",52a74087bb42673e68db510695f1e8cd
,3.1,"17,600",45b0d592c5f9305ff57e8fd3e6a27f3f
West Elizabeth Street,3,"16,600",d94695aae58ad4592c678cfa492e4f20
West Pitkin Street,3,"16,700",94b00ea497e7a0be646e0895a5765143
