latitude,longitude
40.572255,-105.08037
40.572165,-105.080311
40.569377,-105.075218
40.570942,-105.085945
40.570942,-105.085945
40.570942,-105.085945
40.570942,-105.085945
40.571535,-105.086212
40.570942,-105.085945
40.570834,-105.086313
40.573695,-105.085035
40.573695,-105.085035
40.573816,-105.085692
40.571458,-105.090351
40.571318,-105.090667
40.571318,-105.090667
40.572423,-105.092247
40.572423,-105.092247
40.572248,-105.092825
40.572248,-105.092825
40.572224,-105.09298
40.572362,-105.0925
40.572362,-105.0925
40.587577,-105.07222
40.587577,-105.07222
40.567303,-105.10961
40.572768,-105.078487
40.557033,-105.123917
40.555735,-105.114992
40.557466,-105.087392
40.557466,-105.087392
40.552773,-105.079609
40.552813,-105.079599
40.552818,-105.079597
40.552777,-105.079608
40.552796,-105.079599
40.574834,-105.094163
40.556552,-105.061733
40.570997,-105.084356
40.580431,-105.091666
40.557573,-105.087373
40.557557,-105.08737
40.557072,-105.031655
40.552773,-105.079609
40.568011,-105.08862
40.557291,-105.063284
40.544404,-105.079745
40.568565,-105.090256
40.570949,-105.086115
40.570949,-105.086115
40.585852,-105.055812
40.570668,-105.12039
40.570869,-105.086077
40.574689,-105.08919
40.543633,-105.039043
40.571061,-105.084242
40.557575,-105.087374
40.570968,-105.085011
40.573991,-105.057998
40.581184,-105.097464
40.580287,-105.074242
40.570904,-105.086172
40.573398,-105.078606
40.573375,-105.078587
40.543651,-105.039104
40.55645,-105.08601
40.573401,-105.078579
40.556451,-105.086399
40.556451,-105.086399
40.571024,-105.085828
40.557466,-105.087392
40.571693,-105.046123
40.571693,-105.046123
40.573405,-105.078619
40.574702,-105.089207
40.574702,-105.089207
40.546394,-105.039378
40.568351,-105.090166
40.566945,-105.085629
40.580655,-105.008705
40.601574,-105.07383
40.517537,-105.04375
40.592719,-105.026183
40.517537,-105.04375
40.566937,-105.085661
40.571054,-105.085713
40.590759,-105.077164
40.575741,-105.107743
40.577395,-105.092721
40.556479,-105.086058
40.571003,-105.08582
40.570948,-105.08585
40.58099,-105.082334
40.571033,-105.08518
40.573456,-105.078621
40.580387,-105.1263
40.573578,-105.078589
40.575596,-105.106124
40.573409,-105.078614
40.574712,-105.089179
40.570863,-105.092807
40.58864,-105.059618
40.543798,-105.037698
40.573547,-105.078599
40.573631,-105.08834
40.566452,-105.108759
40.535177,-105.031673
40.566327,-105.057106
40.570893,-105.085575
40.560159,-105.073741
40.573657,-105.088279
40.573657,-105.088279
40.581785,-105.107246
40.578983,-105.075451
40.584814,-105.075453
40.57729,-105.091307
40.560756,-105.085774
40.560509,-105.089094
40.570142,-105.075358
40.570282,-105.075401
40.547028,-105.059408
40.579927,-105.125207
40.56507,-105.07749
40.570128,-105.075389
40.57752,-105.078697
40.570086,-105.075432
40.570234,-105.075387
40.570212,-105.075393
40.570153,-105.075408
40.570138,-105.07543
40.559117,-105.092087
40.570138,-105.07543
40.570169,-105.075304
40.570215,-105.075436
40.589138,-105.05906
40.570126,-105.075298
40.589059,-105.074031
40.56133,-105.046611
40.570169,-105.075396
40.57013,-105.075515
40.571522,-105.086164
40.570114,-105.075398
40.570216,-105.075278
40.57019,-105.075265
40.570817,-105.08342
40.57019,-105.075265
40.556437,-105.085994
40.556451,-105.086039
40.556435,-105.086023
40.556437,-105.085994
40.570966,-105.108564
40.55551,-105.084505
40.555556,-105.084493
40.55551,-105.084505
40.570282,-105.075448
40.572187,-105.094464
40.566816,-105.097022
40.555561,-105.084503
40.566816,-105.097022
40.555563,-105.084555
40.576854,-105.094016
40.555537,-105.084525
40.555536,-105.084527
40.555536,-105.084527
40.543772,-105.038738
40.543661,-105.03912
40.555536,-105.084527
40.534675,-105.09539
40.534675,-105.09539
40.534725,-105.095571
40.53973,-105.08401
40.53973,-105.08401
40.555536,-105.084527
40.555538,-105.084529
40.544531,-105.053965
40.544543,-105.053958
40.581318,-105.02768
40.582854,-105.021036
40.583017,-105.021179
40.582936,-105.021109
40.556451,-105.086399
40.556451,-105.086399
40.584758,-105.075398
40.584758,-105.075398
40.560509,-105.089094
40.560509,-105.089094
40.555526,-105.084571
40.555526,-105.084571
40.517537,-105.04375
40.556328,-105.083638
40.58166,-105.078187
40.570747,-105.081335
40.556328,-105.083638
40.573678,-105.087107
40.570883,-105.074212
40.575055,-105.05773
40.552045,-105.079735
40.560102,-105.046028
40.574713,-105.114383
40.564623,-105.12475
40.536987,-105.079293
40.588338,-105.082578
40.540672,-105.072215
40.528428,-105.039647
40.58119,-105.097457
40.576852,-105.074843
40.588368,-105.082615
40.589207,-105.075498
40.576842,-105.075392
40.596452,-105.031347
40.576843,-105.074842
40.562103,-105.096268
40.558895,-105.064575
40.574318,-105.063277
40.571892,-105.07573
40.572887,-105.125077
40.5061,-105.016393
40.589175,-105.110327
40.569462,-105.12027
40.585897,-105.119113
40.542452,-105.11159
40.541642,-105.06046
40.551203,-105.038795
40.571923,-105.089923
40.579683,-105.030848
40.586675,-105.079028
40.597375,-105.068408
40.58024,-105.080608
40.598202,-105.016202
40.609383,-105.063875
40.551112,-105.108512
40.566007,-105.062607
40.588128,-105.08093
40.585043,-105.117293
40.556328,-105.083638
40.568125,-105.07867
40.590703,-105.082678
40.573088,-105.140637
40.583902,-105.108667
40.585097,-105.078065
40.577885,-105.028927
40.590512,-105.072647
40.556328,-105.083638
40.560515,-105.046672
40.556328,-105.083638
40.581392,-105.123875
40.583205,-105.133585
40.577502,-105.078737
40.556328,-105.083638
40.557793,-105.08665
40.559363,-105.089373
40.559417,-105.08863
40.556451,-105.086039
40.556451,-105.086039
40.559363,-105.089373
40.555815,-105.08595
40.555815,-105.08595
40.568882,-105.08367
40.555582,-105.084599
40.576772,-105.093053
40.566435,-105.094093
40.556328,-105.083638
40.566435,-105.094093
40.570995,-105.086215
40.570976,-105.086217
40.566736,-105.096231
40.566736,-105.096231
40.566736,-105.096231
40.556328,-105.083638
40.574638,-105.08884
40.574638,-105.08884
40.574827,-105.08891
40.568632,-105.083602
40.556328,-105.083638
40.574703,-105.088993
40.56274,-105.097067
40.587749,-105.073635
40.576854,-105.094016
40.576854,-105.094016
40.576854,-105.094016
40.576854,-105.094016
40.576854,-105.094016
40.576854,-105.094016
40.576854,-105.094016
40.576854,-105.094016
40.576854,-105.094016
40.576891,-105.094046
40.577218,-105.092178
40.576883,-105.094037
40.556328,-105.083638
40.556328,-105.083638
40.577172,-105.092192
40.578588,-105.088805
40.578588,-105.088805
40.556328,-105.083638
40.556277,-105.133862
40.556277,-105.133862
40.529098,-105.110318
40.556328,-105.083638
40.529098,-105.110318
40.54465,-105.054092
40.582164,-105.020602
40.574903,-105.097368
40.536163,-105.078857
40.536163,-105.078857
40.570318,-105.092728
40.571857,-105.089943
40.57684,-105.074872
40.57684,-105.074872
40.57684,-105.074872
40.577157,-105.084943
40.573855,-105.086027
40.556328,-105.083638
40.559117,-105.092087
40.58891,-105.074318
40.571019,-105.085751
40.571054,-105.085713
40.571003,-105.08582
40.559117,-105.092087
40.517537,-105.04375
40.560509,-105.089094
40.559117,-105.092087
40.560006,-105.079166
40.560006,-105.079166
40.559955,-105.079032
40.559955,-105.079032
40.559962,-105.079271
40.559962,-105.079271
40.559962,-105.079271
40.579233,-105.095937
40.584361,-105.096443
40.54132,-105.076267
40.54132,-105.076267
40.54132,-105.076267
40.54132,-105.076267
40.54132,-105.076267
40.54132,-105.076267
40.54132,-105.076267
40.584823,-105.094577
40.54132,-105.076267
40.574712,-105.089179
40.579122,-105.078933
40.55257,-105.079251
40.55257,-105.079251
40.55257,-105.079251
40.55257,-105.079251
40.56507,-105.07749
40.57098,-105.086202
40.571073,-105.086194
40.571073,-105.086194
40.571047,-105.086116
40.571018,-105.086034
40.570988,-105.085483
40.570974,-105.085631
40.570893,-105.085575
40.57088,-105.085524
40.57475,-105.088957
40.55905,-105.041946
40.580331,-105.09167
40.54132,-105.076267
40.555511,-105.084504
40.590692,-105.077134
40.571778,-105.086337
40.572321,-105.086435
40.573165,-105.085248
40.517537,-105.04375
40.576736,-105.086338
40.57623,-105.087901
40.573591,-105.084996
40.573661,-105.088287
40.583088,-105.133513
40.583088,-105.133513
40.583088,-105.133513
40.55551,-105.084505
40.56507,-105.07749
40.517507,-105.043786
40.56507,-105.07749
40.559193,-105.092217
40.587175,-105.080895
40.571823,-105.08865
40.590222,-105.077017
40.57041,-105.092758
40.589017,-105.075382
40.583607,-105.071763
40.562868,-105.107767
40.573413,-105.078593
40.573475,-105.078548
40.57354,-105.078573
40.572345,-105.0944
40.589985,-105.084457
40.571012,-105.086038
40.559193,-105.092217
40.559193,-105.092217
40.55998,-105.079323
40.579242,-105.079105
40.550637,-105.080285
40.550637,-105.080285
40.570987,-105.086003
40.573413,-105.078593
40.571503,-105.089885
40.522658,-105.05317
40.587177,-105.080877
40.589115,-105.076681
40.582908,-105.047692
40.582908,-105.047692
40.584283,-105.077415
40.56274,-105.097067
40.56274,-105.097067
40.56289,-105.123257
40.56289,-105.123257
40.586656,-105.079164
40.56289,-105.123257
40.56289,-105.123257
40.56289,-105.123257
40.574943,-105.094112
40.568623,-105.075873
40.56274,-105.097067
40.574623,-105.080057
40.574623,-105.080057
40.574677,-105.089203
40.57463,-105.089158
40.574618,-105.08914
40.574551,-105.08914
40.57551,-105.091103
40.574458,-105.089018
40.56274,-105.097067
40.574448,-105.08911
40.574512,-105.089206
40.590707,-105.05516
40.590707,-105.05516
40.571193,-105.094698
40.56274,-105.097067
40.56274,-105.097067
40.577777,-105.089123
40.56274,-105.097067
40.574687,-105.080098
40.56274,-105.097067
40.577014,-105.079811
40.577475,-105.078782
40.57685,-105.082395
40.56274,-105.097067
40.56274,-105.097067
40.56274,-105.097067
40.56274,-105.097067
40.56274,-105.097067
40.587667,-105.073466
40.587667,-105.073466
40.565398,-105.036973
40.565545,-105.093353
40.587667,-105.073466
40.587667,-105.073466
40.587667,-105.073466
40.565398,-105.036973
40.565398,-105.036973
40.565398,-105.036973
40.563207,-105.102508
40.563196,-105.102495
40.563196,-105.102495
40.587221,-105.078851
40.587221,-105.078851
40.587196,-105.078871
40.586664,-105.07915
40.586631,-105.079013
40.586621,-105.079053
40.563196,-105.102495
40.596001,-105.005612
40.596001,-105.005612
40.587667,-105.073466
40.587667,-105.073466
40.587674,-105.073435
40.587177,-105.073412
40.587177,-105.073412
40.574051,-105.075609
40.574051,-105.075609
40.57732,-105.088635
40.57732,-105.088635
40.576732,-105.090501
40.576732,-105.090501
40.576732,-105.090501
40.576324,-105.096585
40.576324,-105.096585
40.567921,-105.092598
40.567921,-105.092598
40.567575,-105.091244
40.567575,-105.091244
40.571503,-105.086104
40.567575,-105.091244
40.571503,-105.086104
40.565487,-105.093273
40.565487,-105.093273
40.571503,-105.086104
40.553254,-105.09257
40.493213,-105.058824
40.567231,-105.092132
40.567231,-105.092132
40.523496,-105.040504
40.523488,-105.040539
40.562988,-105.057891
40.538858,-105.062994
40.589824,-105.058302
40.569755,-105.121171
40.569755,-105.121171
40.569755,-105.121171
40.571098,-105.043018
40.571098,-105.043018
40.557254,-105.030844
40.557254,-105.030844
40.556875,-105.076833
40.556875,-105.076833
40.580883,-105.086269
40.577066,-105.092375
40.577066,-105.092375
40.57632,-105.096148
40.57632,-105.096148
40.572404,-105.090581
40.572404,-105.090581
40.571503,-105.088703
40.571503,-105.088703
40.565545,-105.093353
40.565545,-105.093353
40.565576,-105.09886
40.565576,-105.09886
40.563172,-105.102398
40.592218,-105.087577
40.563172,-105.102398
40.563212,-105.102507
40.563212,-105.102507
40.567206,-105.106451
40.567206,-105.106451
40.584516,-105.1033
40.569755,-105.121171
40.569755,-105.121171
40.569755,-105.121171
40.580892,-105.086347
40.574934,-105.133165
40.574934,-105.133165
40.574934,-105.133165
40.587097,-105.073092
40.587704,-105.073507
40.589011,-105.075533
40.587117,-105.073087
40.582599,-105.006158
40.596463,-105.117557
40.591908,-105.090888
40.59231,-105.077182
40.587407,-105.072347
40.585728,-105.07395
40.576175,-105.074348
40.575212,-105.075462
40.5825,-105.084228
40.58577,-105.081455
40.584308,-105.077914
40.585873,-105.076942
40.59898,-105.07566
40.602362,-105.07272
40.61272,-105.07596
40.618338,-105.055658
40.589308,-105.063755
40.583472,-105.050338
40.582293,-105.035457
40.545028,-105.110995
40.545037,-105.111028
40.618338,-105.055658
40.617272,-105.069327
40.581032,-105.077275
40.618338,-105.055658
40.578112,-105.070322
40.574428,-105.077
40.578198,-105.081133
40.57989,-105.08808
40.578225,-105.081149
40.588762,-105.150765
40.570462,-105.12221
40.562995,-105.101288
40.567379,-105.083937
40.578131,-105.081099
40.578131,-105.081099
40.59646,-105.117557
40.56302,-105.057865
40.589795,-105.058253
40.589795,-105.058253
40.58344,-105.050302
40.560388,-105.046295
40.551305,-105.059697
40.583009,-105.021216
40.576053,-105.131275
40.580645,-105.008815
40.58269,-105.0039
40.580645,-105.008815
40.568337,-105.039723
40.580627,-105.015698
40.568337,-105.039723
40.563413,-105.045703
40.578118,-105.12515
40.563413,-105.045703
40.578118,-105.12515
40.578118,-105.12515
40.559863,-105.07942
40.578118,-105.12515
40.578118,-105.12515
40.559863,-105.07942
40.57445,-105.07695
40.574187,-105.076737
40.573178,-105.081327
40.573178,-105.081327
40.57977,-105.083467
40.57977,-105.083467
40.580268,-105.084902
40.580268,-105.084902
40.574943,-105.09891
40.574943,-105.09891
40.570872,-105.118377
40.570872,-105.118377
40.572215,-105.085503
40.572215,-105.085503
40.573567,-105.084958
40.573567,-105.084958
40.566582,-105.099647
40.566582,-105.099647
40.574927,-105.118958
40.574927,-105.118958
40.574927,-105.118958
40.574927,-105.118958
40.574927,-105.118958
40.567353,-105.133493
40.58511,-105.1052
40.58511,-105.1052
40.590998,-105.089388
40.590998,-105.089388
40.592125,-105.083192
40.586138,-105.081567
40.586138,-105.081567
40.567667,-105.058438
40.561188,-105.10311
40.524565,-105.03704
40.593987,-105.13363
40.586957,-105.080003
40.568572,-105.082635
40.594543,-105.107435
40.582037,-105.07571
40.557442,-105.087512
40.55758,-105.087392
40.560133,-105.115352
40.545398,-105.080748
40.534427,-105.084602
40.571005,-105.085853
40.55755,-105.087413
40.5245,-105.03913
40.570585,-105.07942
40.587165,-105.073947
40.585488,-105.09942
40.59741,-105.031827
40.581655,-105.051637
40.562578,-105.076258
40.58818,-105.117757
40.525715,-105.071917
40.588757,-105.097413
40.57335,-105.078602
40.58777,-105.119165
40.56688,-105.084812
40.570035,-105.085045
40.588738,-105.097392
40.560447,-105.085008
40.588728,-105.097437
40.588755,-105.097413
40.566807,-105.099262
40.576582,-105.077377
40.570875,-105.076395
40.573802,-105.083085
40.570998,-105.085852
40.584317,-105.07777
40.588707,-105.097442
40.570995,-105.085793
40.550692,-105.058867
40.565377,-105.099792
40.594063,-105.086118
40.573345,-105.07861
40.524317,-105.037075
40.536072,-105.07672
40.578265,-105.098683
40.564245,-105.087557
40.598742,-105.068655
40.588397,-105.08327
40.584737,-105.094317
40.536055,-105.076692
40.579392,-105.072112
40.555345,-105.06846
40.576505,-105.097397
40.562978,-105.103377
40.575435,-105.05981
40.553465,-105.102178
40.565812,-105.056668
40.57517,-105.13112
40.529082,-105.076443
40.574593,-105.098383
40.586127,-105.106508
40.56467,-105.086862
40.589883,-105.086135
40.521698,-105.079672
40.524142,-105.095447
40.545577,-105.083515
40.579883,-105.100822
40.576628,-105.127598
40.597335,-105.117843
40.571478,-105.088957
40.572447,-105.084353
40.59821,-105.07115
40.555103,-105.097945
40.56857,-105.082647
40.56857,-105.082647
40.575568,-105.097857
40.555678,-105.044535
40.555678,-105.044535
40.555678,-105.044535
40.555678,-105.044535
40.553047,-105.092005
40.553047,-105.092005
40.553047,-105.092005
40.612592,-105.074581
40.612667,-105.074603
40.557072,-105.031655
40.570549,-105.079416
40.5877,-105.073794
40.521708,-105.024668
40.557431,-105.087695
40.581158,-105.076422
40.555209,-105.132908
40.555209,-105.132908
40.556982,-105.060651
40.5788,-105.016589
40.5788,-105.016589
40.571648,-105.050512
40.568644,-105.078682
40.566909,-105.062274
40.566909,-105.062274
40.571869,-105.102574
40.557521,-105.087376
40.525969,-105.035254
40.557604,-105.056512
40.568914,-105.075047
40.583877,-105.094892
40.564414,-105.072128
40.550672,-105.070993
40.566578,-105.054968
40.594011,-105.092961
40.523698,-105.069318
40.586718,-105.075584
40.553783,-105.102454
40.553783,-105.102454
40.571576,-105.109826
40.522458,-105.092041
40.531181,-105.075348
40.601516,-105.073751
40.568959,-105.075008
40.568959,-105.075008
40.570047,-105.07681
40.571736,-105.050563
40.553047,-105.092005
40.58093,-105.106612
40.591001,-105.082424
40.576111,-105.076518
40.589245,-105.038669
40.515278,-105.040493
40.589031,-105.096977
40.589035,-105.096966
40.593122,-105.05633
40.582427,-105.006819
40.590276,-105.072738
40.576071,-105.076521
40.52729,-105.078624
40.595525,-105.092305
40.540868,-105.074073
40.559416,-105.078711
40.612729,-105.074207
40.590718,-105.080309
40.553047,-105.092005
40.564414,-105.072128
40.5877,-105.073794
40.553047,-105.092005
40.553047,-105.092005
40.574924,-105.094109
40.574924,-105.094109
40.570551,-105.080537
40.570551,-105.080537
40.588899,-105.063261
40.588899,-105.063261
40.588918,-105.063267
40.582634,-105.082869
40.544006,-105.070127
40.564026,-105.064363
40.550209,-105.077229
40.556437,-105.086333
40.552251,-105.091482
40.555899,-105.096213
40.5528,-105.07963
40.539576,-105.105528
40.54945,-105.109012
40.56441,-105.13242
40.576284,-105.119226
40.57713,-105.08499
40.577879,-105.118542
40.571599,-105.103933
40.571331,-105.102021
40.571321,-105.094411
40.575388,-105.098112
40.577535,-105.097805
40.580033,-105.098698
40.583925,-105.104431
40.560142,-105.095935
40.575659,-105.076959
40.575691,-105.076915
40.577565,-105.08513
40.577159,-105.08502
40.577572,-105.085212
40.575393,-105.098153
40.575393,-105.098153
40.575569,-105.098082
40.571346,-105.090031
40.568856,-105.089984
40.569576,-105.093093
40.57596,-105.10643
40.575978,-105.106416
40.570551,-105.080537
40.570551,-105.080537
40.57625,-105.108521
40.576945,-105.119295
40.583918,-105.104434
40.583918,-105.104434
40.588721,-105.078224
40.578009,-105.080412
40.578009,-105.080412
40.578072,-105.079642
40.578072,-105.079642
40.578066,-105.079272
40.578066,-105.079272
40.573739,-105.082355
40.573773,-105.082155
40.573735,-105.08216
40.57376,-105.082008
40.579515,-105.081045
40.579515,-105.081045
40.57334,-105.10254
40.51111,-105.01665
40.58305,-105.02126
40.582974,-105.021227
40.572271,-105.092782
40.572276,-105.092755
40.572247,-105.092777
40.565189,-105.053192
40.579478,-105.080969
40.579478,-105.080969
40.579478,-105.080969
40.579478,-105.080969
40.579517,-105.080963
40.579517,-105.080963
40.579517,-105.080963
40.579517,-105.080963
40.51111,-105.01665
40.51134,-105.01656
40.51128,-105.01655
40.51125,-105.01657
40.51125,-105.01657
40.57824,-105.0872
40.51127,-105.01657
40.57997,-105.09874
40.51127,-105.01661
40.518421,-105.080282
40.518397,-105.080348
40.518397,-105.080348
40.51127,-105.01661
40.518414,-105.080421
40.518414,-105.080421
40.518412,-105.080421
40.518412,-105.080421
40.518402,-105.080403
40.55915,-105.05373
40.51125,-105.0166
40.511278,-105.016651
40.58416,-105.078
40.521878,-105.019413
40.521878,-105.019413
40.53926,-105.03587
40.53926,-105.03587
40.57462,-105.11664
40.567459,-105.09108
40.567397,-105.091078
40.567475,-105.090993
40.56737,-105.09103
40.56552,-105.10215
40.574969,-105.088587
40.574969,-105.088587
40.574944,-105.088556
40.574944,-105.088556
40.56552,-105.10215
40.57471,-105.094131
40.56552,-105.10215
40.56552,-105.10215
40.57376,-105.08083
40.57772,-105.07548
40.570652,-105.092896
40.58779,-105.07357
40.57088,-105.09286
40.55636,-105.08964
40.55636,-105.08964
40.56832,-105.08586
40.56009,-105.07644
40.589289,-105.063795
40.587741,-105.073659
40.584167,-105.077896
40.5777,-105.075506
40.57844,-105.08454
40.568361,-105.085779
40.56961,-105.092768
40.56961,-105.092768
40.551349,-105.076601
40.56702,-105.042055
40.571662,-105.04616
40.566617,-105.047935
40.587197,-105.085198
40.587137,-105.085262
40.590022,-105.08439
40.591462,-105.086883
40.591375,-105.086927
40.591405,-105.086942
40.593525,-105.088295
40.593522,-105.088293
40.593637,-105.088687
40.59426,-105.087637
40.588085,-105.102202
40.567717,-105.122598
40.567322,-105.078693
40.567288,-105.078692
40.568787,-105.090672
40.56877,-105.09243
40.569768,-105.0933
40.571485,-105.093967
40.570138,-105.0901
40.57078,-105.090097
40.571128,-105.089
40.571032,-105.085887
40.571475,-105.086122
40.569743,-105.087287
40.572447,-105.090405
40.571855,-105.095832
40.57256,-105.095137
40.575323,-105.092795
40.576522,-105.090165
40.577757,-105.091243
40.577532,-105.091832
40.577342,-105.086337
40.578547,-105.09605
40.578547,-105.09605
40.578547,-105.09605
40.579,-105.098937
40.581145,-105.097927
40.581633,-105.095975
40.581207,-105.096235
40.581232,-105.09626
40.57467,-105.098247
40.576545,-105.10182
40.574717,-105.098633
40.577587,-105.100382
40.570763,-105.105938
40.570763,-105.105938
40.57079,-105.105848
40.572182,-105.105935
40.570328,-105.110083
40.572288,-105.111755
40.575195,-105.101258
40.574187,-105.101003
40.58146,-105.076512
40.579108,-105.08061
40.579135,-105.080613
40.581772,-105.077252
40.58176,-105.077275
40.58175,-105.077258
40.585645,-105.07796
40.585645,-105.07796
40.584298,-105.078133
40.585663,-105.078217
40.58321,-105.07569
40.589482,-105.07681
40.589485,-105.076718
40.589793,-105.075767
40.58883,-105.074043
40.590893,-105.074345
40.592495,-105.07432
40.58942,-105.077145
40.58925,-105.077145
40.588905,-105.078105
40.567643,-105.13238
40.587338,-105.080632
40.59194,-105.077843
40.589117,-105.096168
40.594083,-105.085977
40.589223,-105.096225
40.588365,-105.098603
40.590332,-105.103072
40.593943,-105.103838
40.596475,-105.117763
40.589183,-105.119283
40.572398,-105.084688
40.572497,-105.0852
40.570915,-105.084295
40.57088,-105.084305
40.570878,-105.084293
40.570915,-105.084295
40.57103,-105.08482
40.5734,-105.07855
40.57088,-105.084305
40.57094,-105.084328
40.570915,-105.084295
40.570878,-105.084293
40.573387,-105.078577
40.57341,-105.078547
40.573405,-105.078542
40.569203,-105.083628
40.569245,-105.083715
40.569265,-105.083643
40.569818,-105.083657
40.569552,-105.08376
40.559832,-105.077212
40.570912,-105.084377
40.571335,-105.083662
40.571808,-105.083772
40.572375,-105.083763
40.572872,-105.083683
40.57182,-105.085263
40.57193,-105.085125
40.572872,-105.083683
40.573785,-105.083435
40.573783,-105.083443
40.573742,-105.0834
40.573377,-105.078605
40.573392,-105.07854
40.573437,-105.078543
40.571735,-105.090212
40.573427,-105.078583
40.571495,-105.086105
40.573427,-105.078602
40.573425,-105.078557
40.573403,-105.078553
40.588945,-105.062558
40.588915,-105.061768
40.588868,-105.059338
40.58891,-105.058647
40.588967,-105.062637
40.572302,-105.111748
40.57234,-105.111745
40.572303,-105.111752
40.57231,-105.11175
40.573445,-105.078535
40.573405,-105.078547
40.574405,-105.076475
40.58099,-105.034905
40.580943,-105.035243
40.574728,-105.089153
40.574717,-105.089153
40.57477,-105.089158
40.574642,-105.089465
40.574695,-105.089187
40.577772,-105.091317
40.577745,-105.091325
40.57761,-105.090998
40.57761,-105.090998
40.577673,-105.091288
40.57723,-105.092603
40.57724,-105.093672
40.576892,-105.094005
40.577662,-105.090982
40.580295,-105.015637
40.5724,-105.090405
40.570917,-105.084297
40.569948,-105.083673
40.569335,-105.084695
40.566555,-105.037057
40.566923,-105.036062
40.566923,-105.036062
40.562218,-105.043558
40.570067,-105.102092
40.574348,-105.107063
40.574348,-105.107063
40.568073,-105.107088
40.568207,-105.110583
40.562378,-105.044678
40.562375,-105.044667
40.570303,-105.109845
40.563528,-105.054602
40.565752,-105.103898
40.565332,-105.068308
40.564565,-105.104048
40.558607,-105.078137
40.565537,-105.10017
40.535203,-105.076908
40.571155,-105.047947
40.564777,-105.045555
40.565244,-105.035168
40.5929,-105.089245
40.593064,-105.089203
40.594568,-105.09491
40.587875,-105.102197
40.585675,-105.10375
40.567685,-105.122607
40.574885,-105.094072
40.57086,-105.105911
40.570328,-105.109398
40.569215,-105.084694
40.58179,-105.077254
40.581789,-105.077294
40.581764,-105.077305
40.581606,-105.078177
40.58967,-105.076796
40.59148,-105.078728
40.569215,-105.084694
40.569215,-105.084694
40.589362,-105.109
40.573359,-105.078523
40.573553,-105.078518
40.573571,-105.078533
40.572202,-105.085697
40.57217,-105.085641
40.573414,-105.078514
40.571092,-105.084187
40.57338,-105.078496
40.573428,-105.078533
40.570976,-105.084091
40.571071,-105.086189
40.571006,-105.085454
40.569152,-105.084646
40.559935,-105.076814
40.571366,-105.083757
40.573579,-105.085038
40.572224,-105.085629
40.574718,-105.089208
40.574684,-105.089251
40.581002,-105.025914
40.5704,-105.098004
40.568497,-105.107111
40.559301,-105.075998
40.559683,-105.131588
40.573049,-105.115322
40.57669,-105.108589
40.565205,-105.035118
40.573457,-105.078527
40.573405,-105.078594
40.573451,-105.078596
40.570303,-105.075399
40.570289,-105.075387
40.570272,-105.075357
40.570205,-105.075351
40.527218,-105.067433
40.590131,-105.056642
40.560768,-105.098368
40.564495,-105.099083
40.539508,-105.096757
40.538822,-105.12481
40.554077,-105.118577
40.559337,-105.129938
40.55886,-105.133402
40.567637,-105.132382
40.567647,-105.109518
40.567705,-105.112513
40.568005,-105.112472
40.568383,-105.112563
40.568545,-105.112513
40.56993,-105.113628
40.572972,-105.118768
40.573773,-105.116452
40.575073,-105.115965
40.575617,-105.114712
40.576163,-105.113683
40.577233,-105.107187
40.577593,-105.100377
40.576648,-105.098633
40.577703,-105.088567
40.582258,-105.049172
40.573405,-105.078533
40.573423,-105.078592
40.573405,-105.078558
40.573438,-105.078602
40.58439,-105.072133
40.584372,-105.072115
40.557592,-105.086582
40.570937,-105.084218
40.570898,-105.084262
40.557587,-105.086618
40.557593,-105.086598
40.557153,-105.086623
40.524743,-105.03719
40.585567,-105.054143
40.527963,-105.092587
40.53939,-105.094408
40.589447,-105.057943
40.540923,-105.083165
40.554308,-105.100088
40.590282,-105.055795
40.559988,-105.10138
40.590022,-105.054272
40.565298,-105.100272
40.572548,-105.102894
40.570184,-105.085055
40.516374,-105.039545
40.558812,-105.133454
40.568988,-105.127109
40.575523,-105.131921
40.586512,-105.116947
40.586438,-105.116972
40.586512,-105.116947
40.582141,-105.117498
40.585271,-105.107196
40.573565,-105.084971
40.573392,-105.078573
40.589757,-105.058282
40.587181,-105.072521
40.576128,-105.1033
40.575008,-105.104972
40.575437,-105.104625
40.572865,-105.098993
40.566767,-105.097583
40.567817,-105.09148
40.568273,-105.081737
40.519303,-105.080117
40.612647,-105.074833
40.53071,-105.079448
40.60223,-105.077365
40.602167,-105.077363
40.553855,-105.12706
40.567628,-105.13238
40.567628,-105.13238
40.572552,-105.131647
40.57648,-105.131337
40.57648,-105.131337
40.57648,-105.131337
40.588502,-105.11504
40.588433,-105.118082
40.596483,-105.117915
40.586462,-105.117073
40.588985,-105.06329
40.502007,-105.0777
40.568625,-105.075958
40.573548,-105.07858
40.565248,-105.035162
40.573548,-105.078555
40.573392,-105.078595
40.573383,-105.078602
40.573393,-105.07857
40.573432,-105.078592
40.573417,-105.078557
40.573385,-105.078598
40.57659,-105.082068
40.57661,-105.081967
40.576537,-105.081873
40.576547,-105.081943
40.569127,-105.104802
40.570053,-105.075348
40.570017,-105.075323
40.570018,-105.075405
40.573802,-105.07546
40.569127,-105.104802
40.572273,-105.111768
40.57227,-105.11179
40.572275,-105.111807
40.572285,-105.111752
40.572287,-105.111793
40.572258,-105.111767
40.568623,-105.111315
40.57004,-105.113732
40.598208,-105.03138
40.603017,-105.076187
40.601087,-105.076787
40.588968,-105.074218
40.546726,-105.061284
